"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","abundance_A_2","abundance_B_2","abundance_A_3","abundance_B_3","log_ratios_B..vs.A.","differential_abundance_qvalue_B..vs.A."
"Q92599",6,8,6,7,8,7,24.3044241594075,24.7885524669375,24.7592487024588,25.2726524214417,24.9774038767179,25.0120698469653,0.344065998920099,0.802416789812719
"P13798",5,6,7,7,7,9,24.6430878143647,25.2924790560892,24.8824885715216,25.2339319314625,24.993635004501,25.5697892178795,0.525662938347966,0.300788189234404
"Q9H2P0",5,6,6,5,5,7,23.6179830364811,23.4553569480079,24.262093411247,23.4118502383236,24.2900102664564,24.476214191157,-0.275555112232001,1
"P27695",5,5,7,5,6,7,25.4857357240776,25.5325297657012,25.8805971162308,25.7170828178381,26.0693968268513,26.053882143237,-0.0440783134611327,1
"Q52LJ0",7,6,6,7,7,8,24.8109568489607,24.988935136773,25.0576189685212,25.2025851050731,25.0909058284954,24.5623135887048,-0.0685492718087997,1
"P16152",4,7,6,7,8,5,23.9322909982946,24.2128542015638,23.8592758109545,23.5840263821473,23.8063166578144,24.2540795395155,0.151025552054367,1
"P20839",5,5,8,10,8,7,25.2954524056506,25.3507592843791,25.7321181429453,25.5268602497942,25.6576706270616,25.7191987012823,-0.0294743134006327,1
"Q03048",7,6,8,8,7,5,26.8773101612763,26.2888959182774,27.1244105391615,25.9829304033359,27.2125691132511,26.2399734249053,-0.900830022390098,0.0734065467170814
"P07170",7,9,10,6,5,8,27.5256825729277,26.3441157223473,28.0718498839589,26.7357979098904,27.9683069702334,27.2467162472429,-1.0797365158798,0.0915825666429481
"O75521",7,3,3,5,6,7,24.3778296964271,24.7822665962631,24.5266456121499,24.5352162764233,24.5840682578146,24.6273940581935,0.152111121496099,0.902364567703213
"Q13185",7,8,7,7,7,9,26.9575183386884,26.9851991825342,27.3414905910393,27.0559382308452,27.4018645096082,27.4437398206008,-0.0719987351185658,1
"Q9BUQ8",4,6,8,8,3,4,24.4990738604236,24.7808730268577,24.9536688596946,24.8976678580248,25.1266427226738,25.0217285944922,0.0402946788609005,1
"P21954",7,9,7,5,6,5,25.6230885528834,25.2567472865776,26.09807064673,25.2465466467786,26.1047043198698,25.4065752176778,-0.638664789483066,0.347734160847139
"Q9H2M9",6,5,9,2,5,7,23.6834210844732,23.5072965831965,23.4840047882276,23.6923967040515,24.2907399871824,23.8929055525681,-0.1218556733557,1
"Q16512",9,6,4,2,4,6,24.8270831194026,23.5880843892436,25.2613464696275,24.9185358133798,25.3617080932981,25.2758660397889,-0.555883813305299,1
"Q86YP4",10,6,8,8,8,10,24.2359905351075,24.0165857528634,24.5812017314691,24.4313022247151,24.6956570317736,24.6824568330678,-0.1275014959013,1
"Q05022",8,5,7,1,2,3,24.0925636002083,22.7806737211698,24.7438765106568,23.2997426794274,24.8483034426168,24.2120021825885,-1.13077499009873,0.223509014415448
"P32074",5,7,7,4,4,3,24.6852147129795,23.806500849148,24.8991426241885,23.5826725123922,24.9230664704316,24.0897428639819,-1.00950252735917,0.0598003484417052
"P40510",5,6,11,3,6,3,24.4110183900603,23.9323184856391,24.7920289676568,24.1300804815184,25.0626763066732,24.2800185663803,-0.6411020436175,0.437625195489796
"O14579",4,6,6,8,4,6,24.5653519821302,24.827279993283,24.8056311178412,24.7208640081243,24.9330413499689,24.8039572643815,0.0160256052828321,1
"Q15369",4,3,5,7,5,6,25.2391916266409,25.0049218215847,25.7284773372225,25.5112796116828,25.8727811999718,25.8813466389969,-0.147634030523601,1
"Q05506",7,7,8,2,5,4,25.3656408269539,24.6401063365483,25.6520346383911,24.5004079195157,25.8289058168205,24.9198416089745,-0.928741805709001,0.0792062566443839
"Q9BQA1",5,6,7,6,5,8,25.0723230164156,25.1491889157157,25.4525467926399,25.2119052224119,25.3600675690962,25.47513312142,-0.0162367062013651,1
"Q8IWX8",7,6,6,5,5,6,24.3567729897746,24.3240496256602,25.1156636345691,24.5270240118805,25.2249902621136,25.0723127112413,-0.258013512558434,1
"Q8NB90",4,3,8,4,1,7,24.7736155314215,24.1673245746641,24.9511408844394,24.3547773469546,24.9579067152986,24.8878005282789,-0.424253560420633,1
"Q9UMX0",5,7,5,5,4,5,24.7312248607734,24.9642383535383,25.1130367579629,24.7010767070707,25.196322514114,24.9731667486977,-0.134034107847866,1
"Q96KB5",2,3,7,5,6,8,24.6223670178717,24.9438593140208,24.9843083205068,24.897119049196,25.2271492272173,25.3414843473038,0.116212714974934,1
"Cont_P15497",8,9,10,9,9,10,26.3838019670746,26.4172553158106,26.9788339404332,26.258889177948,27.1200609651098,27.0912216491805,-0.238443576559501,1
"Q8IYD1",7,8,5,7,8,8,25.8287436364284,25.8650884273967,26.1086200061778,25.9311271272798,26.1201241053281,26.1600474362648,-0.0337415856643328,1
"P19358",8,5,10,5,7,5,26.1807562958043,25.6095961785106,26.530302739124,25.6072344659574,26.521954533581,25.7372672545923,-0.759638556483,0.131232532173884
"P00445",6,7,6,6,6,4,27.8612354558515,26.6511100648456,28.3470170879666,27.1792372856255,28.3648685727217,27.4222363735926,-1.10684579749203,0.0715623887359215
"Q6NZY4",3,8,8,4,5,7,23.8971636523235,23.8862889016775,23.9908643968498,23.6947373723993,24.5714809314332,24.2401541381654,-0.212776189454767,1
"Q10570",4,6,10,5,7,4,23.5367109573945,23.4123994116471,24.1621706362262,23.7990496552199,24.2130358213751,24.1872733802892,-0.171064989279868,1
"Q9UJZ1",6,7,7,6,7,7,24.6252386189929,24.5384390413836,25.1277064409434,24.933219059836,25.1929480365654,25.2649021317914,-0.069777621163567,1
"Q9NS69",4,6,7,6,4,6,24.4635535583831,24.5780222712182,24.7138162899519,24.4984309601715,24.9580586372048,24.7904675228698,-0.0895025770934339,1
"P62829",3,5,8,5,4,5,26.6593861261188,26.7685019748949,27.0647601947896,26.6062105633043,27.2693942448465,27.0432434406267,-0.191861528976334,1
"Q9BPX3",6,6,7,6,7,9,23.8614986232685,24.2409968279814,24.1201692037922,23.7832339694759,24.3632857891651,24.3718401755369,0.0170391189228004,1
"P61086",4,4,5,6,7,7,25.8876467876353,25.9991822487532,26.4836113666877,26.1699664295572,26.5736147153589,26.3985517842454,-0.125724135708701,0.999228499599805
"Q9Y446",6,5,7,6,6,5,23.9104366896544,23.988610496695,24.1442778132403,23.7503111694084,24.1735196195902,24.0678879415324,-0.140474838283033,1
"Q9ULV4",7,7,8,7,8,11,26.0822582125715,26.0851245731881,26.3951669636216,26.125887959865,26.4315335654942,26.4021200109642,-0.0986087325566665,1
"P27692",5,6,7,2,2,2,23.8816309000591,23.5313897900304,24.4393658729574,23.2412066596537,23.9954606071604,23.9213618195326,-0.540833036986734,0.945253029562163
"P33734",7,4,6,4,NA,2,24.1346920279199,23.5264627032626,24.357652539656,23.0309844701701,24.4418309916136,23.7091889067656,-0.889179826330401,0.117741313307067
"P22943",10,7,6,7,5,6,28.6566094726038,27.2537785392842,29.0615061739745,27.8507498798281,29.2000676401824,28.2001218351163,-1.20451101084403,0.0504994093015046
"P48444",7,9,11,10,7,7,25.3784832590669,25.5001989157171,25.8012130933742,25.5362636999863,25.8397366346292,25.8052654420156,-0.0592349764504346,1
"Q9H307",5,9,7,5,3,8,24.5689387327886,24.499693363666,25.0997580873009,24.7523956541296,25.2366546762405,25.0964450935206,-0.185605795004599,1
"Q16822",6,3,5,2,5,4,23.9503899220699,22.9551507535143,24.0326639146405,23.7182392594578,25.2663886653953,24.6344814981027,-0.647190330343633,1
"Q8IZ69",5,6,5,5,5,6,24.265210694518,24.4907698564144,24.5974731516094,24.3046163331271,25.5823558713843,24.7037854227121,-0.315289368419367,1
"P05318",5,6,5,3,2,4,26.3674267496232,22.8197165015298,26.6440848948129,25.2293608613717,26.5115135582815,25.4486508402331,-2.00843233319433,0.0647346958901957
"Q9UBF2",7,7,6,6,7,7,24.5838799798507,24.8605806422782,25.6004476551888,24.7658491773146,24.7494655036585,24.823159236144,-0.161401360987065,1
"O95758",5,7,4,7,4,5,24.0768879961084,23.9994105810585,24.5423736174794,24.174786737632,24.4556594584073,24.5391905295381,-0.120511074588833,1
"Q6UB35",4,5,5,5,5,5,23.6020760591787,23.7708298120796,23.7140295568108,23.8897295376943,23.9680355934623,23.9273487425502,0.101255627624101,1
"Q16698",5,4,6,7,5,6,25.206970664442,25.6009124206879,25.3360736423298,25.737988631317,25.4283858605432,25.6815286105394,0.349666498409765,0.410812341970058
"Q01844",6,4,6,5,6,7,25.5475016534169,25.4923904993376,25.9116101432175,25.6356073138479,25.8252615135081,25.8492442541794,-0.102377080925868,1
"P32471",10,7,9,8,6,6,27.078865986628,26.0347386909902,27.5135723166713,26.1705415612426,27.5697589761898,26.5051047596946,-1.15060408918723,0.0521113290895883
"Q5JRX3",3,5,6,5,5,4,23.3830863243117,23.4873968694715,23.4418732799265,23.4347346024404,23.5958968919613,23.5555381762403,0.0189377173175664,1
"Q7Z417",6,6,9,7,6,9,24.2841160974962,24.3753730474014,24.4919700092203,24.3107938726292,24.4152507420056,24.6185698908858,0.0377999873981014,1
"Q9NUQ9",4,5,4,6,7,6,24.1785116771149,24.4479989358334,24.4720715320004,24.1658830263982,24.6225906652999,24.5526552618902,-0.0355455500977998,1
"Q12154",6,7,7,4,3,3,25.1985724347207,24.3243273892551,25.3704769636718,23.9734827077783,25.3959299696401,24.5067827401557,-1.05346217694783,0.0531259902909918
"P0ABB0",NA,NA,2,7,7,9,23.1061731290819,24.6301685665953,23.7936576791893,24.7616605870745,23.4685211322088,25.1215197636027,1.38166565893083,0.0316310497693792
"P38791",7,7,10,3,4,6,25.2400465284025,24.3324303858386,25.5706097886281,24.2446881434843,25.568504720361,24.5502855376571,-1.0839189901372,0.050479691261575
"P0A6P9",1,3,2,7,7,8,23.4423988683133,25.6092033166977,24.1348019940289,25.3694226897299,23.7279329151392,25.6850737350636,1.78618865466993,0.0132767917314516
"P54105",7,6,7,8,5,7,24.7199490059416,25.0606608081514,25.276120996685,25.1184981952069,25.7565850292247,25.4476218009565,-0.0419580758454986,1
"P16659",2,NA,NA,7,6,11,24.4293260273866,24.7918562305094,23.7082336250619,24.40895020476,24.2092983683974,24.6883129603229,0.514087124915466,0.616379782435658
"P0AEE5",3,4,3,7,8,8,23.8983927891706,26.1600348144643,24.3706768986809,26.0351017933878,24.3528204191512,26.3977156246666,1.99032070850533,0.0104441206438788
"O75439",2,7,7,5,7,5,24.6968436072053,24.8146048584275,25.379143534314,25.2278883818132,25.4032746042298,24.8669505226524,-0.189939327618666,1
"Q58FF6",9,7,10,7,8,9,29.9906494214913,29.8898750747258,30.414395689269,30.2395195760986,30.4060506898199,30.469636600989,-0.0706881829222669,1
"O43491",5,8,8,7,9,9,23.7305709901971,23.4675592830931,23.8771148480446,23.5992683980731,24.1690758452241,24.169295942873,-0.180212686475534,1
"P47079",9,8,9,6,7,5,24.8061889983419,24.0354832630138,25.1658204776749,23.9379097746763,25.2677448223909,24.2861842016306,-0.993392353028999,0.0634394299332133
"Q13823",5,6,6,7,6,6,23.3831406560002,23.4416194048218,24.1899448757525,24.9924930663171,23.8635071479677,23.8403901216819,0.2793033043668,1
"Q99614",5,6,8,6,5,7,24.0236103789595,23.9354540105426,24.5539976371613,24.2911545358818,24.7712462395554,24.9047461446527,-0.0724998548663649,1
"Cont_P34955",5,5,7,7,7,2,26.0860091997262,26.2608503509666,26.6883333453874,26.5738442002546,26.6482894405527,26.3914545653387,-0.0654942897021312,0.999228499599805
"P23301",5,6,8,4,4,5,27.1195953195779,26.4383073412034,27.4894033299334,26.2410026489664,27.5647479545232,26.5977491041807,-0.965562503227999,0.0675021190827171
"P20073",6,4,5,7,4,8,25.1115644174253,25.1497384379881,25.4717676072959,25.251088384209,25.4000682154119,25.1003095942405,-0.160754607898499,1
"P28834",7,8,8,5,4,5,26.779627189847,25.8478673978061,26.9774209969737,25.7592990991584,27.0266163068645,25.8750842156196,-1.10047126036703,0.0438577737905047
"Q04336",8,6,6,2,3,4,24.5761445420468,24.0224333448677,24.6823182647188,24.4967249491325,24.7878150992824,24.1427896736065,-0.461443312813767,0.676449073005584
"Q9UBE0",8,7,9,5,5,7,25.425426963981,25.2716673355053,25.8453350847579,25.5934752428979,25.8304074672037,25.7952890136422,-0.146912641299066,1
"P32263",7,8,5,5,5,7,24.9688674956889,23.9005866807744,25.2216126378487,24.0144610192689,24.8891151130886,24.3570641290008,-0.935827805860701,0.0734065467170814
"Q5T6F2",5,5,7,5,7,3,23.1513578766595,23.448048229697,23.7666253515082,23.4934435709582,24.3980450826738,23.6820180412278,-0.230839489652833,1
"Q01855",8,9,9,7,8,8,27.5589113560919,26.4780663647038,28.1506108242387,26.5153337375721,27.8554102103495,26.9268454879919,-1.21489560013743,0.0502822508456284
"E9PAV3",8,6,7,7,7,7,27.4323665440857,27.4034242759265,27.8474384854832,27.3628917275202,27.8522594611381,27.9495756116279,-0.138724291877466,1
"P23258,Q9NRH3",3,5,6,7,6,6,23.1324266165338,23.719041990419,23.4831515215276,23.1609586847071,23.5919506314766,23.711491587775,0.127987831121035,1
"Q9UBB4",6,4,8,3,6,7,23.7187658244499,23.8508556343715,24.257740595556,24.0602527847957,24.3983163982834,24.3765709628385,-0.0290478120945335,1
"Q9Y5K5",4,7,7,9,8,9,25.2401222492349,25.1437086153004,25.494169775429,25.1885085601446,25.6907976015255,25.5180751294173,-0.191599107109032,1
"Q9ULA0",3,5,4,5,4,6,23.6530341970553,23.7838634082991,24.080893466034,24.3456419811754,24.4356851380421,24.4213826270349,0.127091738459335,1
"P35250",8,4,4,5,6,7,24.3204117872089,24.2879886348342,24.6940612220417,24.4612518599408,24.8190538729604,24.7590395779896,-0.1084156031488,1
"P35269",7,7,5,6,7,7,23.7205605330486,23.6858644452292,23.9673344543734,23.7367569985278,24.1121489831427,24.0705317552542,-0.102296923851167,1
"Q9UBQ7",7,5,5,6,4,8,24.5963020391143,24.548833429643,24.7766671577262,24.7261842675903,25.0647509864931,25.0179787078652,-0.0482412594117001,1
"Q9GZL7",4,7,8,7,7,9,24.542745907886,24.5759307677705,24.9612868229821,24.4735192241913,24.5808056593029,24.9217309093716,-0.0378858296125332,1
"Q9UKK9",7,4,6,6,5,5,25.0866042102635,25.3842916903288,25.5580513950721,25.3263145445556,25.5942621779892,25.6131606352646,0.028283028941401,1
"Q15758",7,7,5,7,7,7,25.510581407271,25.464360779108,25.6133461425275,25.5548244267197,25.7816801785439,25.7522236191434,-0.0447329677904342,1
"Q9UHD9",6,7,4,5,7,5,24.0297831153419,24.1810572968009,24.2053689417768,24.1919250434083,24.4907824625949,24.4144458866608,0.0204979023854672,1
"P31688",6,8,7,7,3,6,24.7342800291983,23.7100728048165,25.1596186949954,23.9078342194551,25.1513070837762,24.5667614421761,-0.953512447174065,0.137326543489872
"Q5TDH0",2,5,5,5,6,4,24.1027271886537,24.4566077158482,24.4598523206639,24.71695894059,24.624651348332,24.2315831722228,0.0726396570038001,1
"P42943",7,6,5,5,7,3,26.4967556641981,26.0129052991107,26.8523030914069,26.4287440368307,26.7578413547662,26.5219627979274,-0.381095992167467,0.816428182876168
"P06132",5,4,7,6,6,9,25.1572101427325,25.1092376545299,25.3917981710506,25.3186871935625,25.5282374443293,25.5462806510871,-0.0343467529776333,1
"Q96T76",5,7,5,6,6,4,23.5422667418768,24.0367903696946,24.0755432920122,23.8147886790883,24.1447256049797,23.9482326471424,0.0124253523521993,1
"O75367",7,6,9,5,7,6,24.8081637017026,25.0172325217783,25.2265832947564,25.0832118097505,25.3360609716111,25.3286783509288,0.0194382381291677,1
"P05740",6,6,6,4,3,4,26.1517129123335,25.4667040716302,26.7521413209703,25.7075249105397,26.9909390768462,25.820530458219,-0.966677956587033,0.112581298724512
"Q12972",2,3,6,5,5,7,23.9654731523858,24.0701809026223,24.3404394984101,24.4565134696054,24.7564630727043,24.6706283737323,0.0449823408199338,1
"P30566",8,5,5,7,6,4,25.0463087142548,24.7442887780542,24.951686955145,24.5575991376836,24.7381220578243,24.8218564887156,-0.204124440923566,1
"Q9BU89",5,5,7,5,6,7,24.0060967831006,24.1740701669047,24.175161035545,23.8373648024113,24.3387649407077,24.3590470928086,-0.0498468990762338,1
"P22259",1,1,1,7,7,7,22.7378036285567,23.8515243118289,22.8115350164566,23.9913980619121,23.3440123425724,24.232537450938,1.06070294569777,0.0593150466762253
"P09382",8,7,7,6,7,7,26.347976653909,26.4574746929253,26.7757201822189,26.4896039818222,26.8365688621947,26.8153527058647,-0.0659447725701341,1
"Q9NXG2",7,6,7,4,6,6,25.1801199514285,25.2699469141188,25.5989783156323,25.1841350058475,25.6016760438836,25.5868342916632,-0.113286033104966,1
"P61204,P84077",7,6,8,7,6,9,29.8208108921992,29.2399850751131,26.5281988058391,26.3700929788296,26.8040025771292,26.8582752096497,-0.228219670525033,1
"P62879",4,6,6,8,7,9,24.7675118389731,24.6356035500417,24.9560669784266,24.6367721827537,24.9545341113367,24.9630781038264,-0.147553030704865,1
"P32558",6,5,9,3,5,1,24.02813252672,24.0992885706487,24.7754434033963,23.6183515569477,24.7382741324967,24.0581524598254,-0.588685825063732,0.841047173078637
"P67775",6,5,7,6,7,8,25.4676247031876,26.0141223177066,25.443617541983,25.3303844839743,25.6019824678056,25.5982597272571,0.143180605320602,1
"P21964",6,5,4,6,6,5,24.8479140276459,25.1475226338191,24.6650451541807,24.6524299057037,24.9314936374046,24.9270145555186,0.0941714252700668,1
"O94826",4,4,4,4,4,4,24.173686284858,23.8181118884611,24.5451593903842,23.7230552105157,24.2755066089755,24.4455799555413,-0.335868409899867,1
"Q12112,Q12391",4,6,6,2,3,4,25.5286186458124,24.5008836884202,26.1031118475475,24.7434746034115,26.0276089064778,25.0292858787553,-1.1285650764169,0.0573972470838984
"P40054",3,5,10,4,4,1,24.5848423371716,23.9551048915072,24.8209870119237,24.0103308967507,24.9806014007546,24.1178612016286,-0.767711253321135,0.128165888180858
"P46459",7,3,4,6,4,7,25.4811089882495,24.9245582809419,25.8744311561552,25.656783149646,26.0324564241438,26.0562235899284,-0.250143849344067,1
"P47176",9,5,4,5,3,4,24.9291333197913,24.5951177932014,25.4046474646898,24.5244844451943,25.5504677997987,24.9115357217469,-0.617703541379066,0.52135933535213
"P77674",3,2,4,8,7,5,23.671288054779,25.1873344016536,23.976461162989,25.0221481665262,23.9825159793626,25.2278098132145,1.26900906142123,0.0290403077648816
"Q7L0Y3",7,5,5,8,3,6,24.1456142419275,24.2471575498777,24.5963928147014,24.0363393143817,24.4937230551675,24.5069858304742,-0.148415805687601,1
"O43765",7,6,7,9,9,8,25.4701686855674,25.3950206180305,25.9416045840342,25.6444992890501,25.9990117932834,25.946865948753,-0.141466402350467,1
"P41811",4,4,8,2,1,5,24.225552848248,24.0978124104976,24.4381588334268,23.9741376184979,25.2154269446046,24.6222381981981,-0.394983466361934,1
"O95104",6,6,6,6,8,7,24.4942189819151,24.3039579621488,24.7666877225774,24.4748664707212,24.7790488184032,24.7750358240147,-0.162031755337001,1
"P41921",6,3,4,5,2,1,24.7057915105282,23.8115369762846,25.0134930651379,23.739524351774,25.0847427098407,24.1128632545391,-1.0467009009697,0.0531259902909918
"P26583",6,7,9,7,7,6,26.4986223265803,26.4329865675398,26.9034700051994,26.7114132348976,27.0036534411397,27.0445347005086,-0.0722704233244672,1
"P05771",8,8,5,7,8,5,23.7122857995159,23.8563468753089,24.225622861924,23.8381816598989,24.2443917105025,24.1952657112281,-0.0975020418354996,1
"Q9UKF6",2,4,2,7,5,7,24.042330186079,24.1633023270116,24.5130514247743,24.0710919270284,24.3482090488639,24.409816257349,-0.0864600494427326,1
"Q9UNN5",4,4,6,6,5,4,24.3552108735994,24.9219131041542,24.3591329087066,25.3258555059627,25.7797999949481,25.6967413235501,0.483455385470967,1
"Q8NFH3",5,4,7,7,9,7,24.2901635820295,24.5131463873957,25.2936123898337,24.2147554761262,25.4221969711513,25.3507801881254,-0.309096963789068,1
"Q9BVS4",8,7,8,8,7,7,23.869109105697,24.0321752386729,24.4062937715903,24.1019780746356,24.4656381424141,24.2646600728154,-0.114075877859167,1
"O95721",6,5,7,7,6,7,25.2433386051824,25.2139148111147,25.6780377446542,25.330875584596,25.6646013592119,25.7127242975806,-0.109487671919067,1
"Q99543",7,5,6,5,8,8,24.4000693884022,23.8333732708461,24.5930592678684,24.305232369754,24.3478207121215,24.4604557713201,-0.247295985490635,1
