"protein_group","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_B_1","number_of_peptides_B_1","number_of_peptides_B_1","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"P48739",6,5,5,7,7,7,21.3355827719345,21.2638798987415,7.91329223225628e-19,0.999999998597285,1
"P61970",5,5,9,6,4,7,20.7897622565832,20.6504053469318,9.2452086751877e-22,0.999999999988662,1
"P13861",7,7,4,7,8,6,21.1368038929211,21.2318078024725,0.223090207696581,0.168963662938521,0.358987316302027
"Q8N201",6,8,NA,NA,9,NA,18.7807817642693,18.9826373313983,0.113046314394721,0.394151757519491,0.71156918778071
"P43487",8,9,11,9,10,11,22.6755487949298,22.6740932018436,5.02357603414074e-06,0.993603811802984,1
"P41921",12,9,11,7,6,6,21.7419667149788,20.7057753041486,-0.885535693144408,1.0421878048766e-16,3.98599074937588e-15
"P00390",8,8,13,11,10,12,21.8433645403052,21.7663140615567,5.46647618403661e-20,0.99999999930678,1
"P35237",11,10,13,13,12,13,22.0263553464668,21.9554670306922,3.07696461786894e-10,0.999964611309906,1
"Q9H2M9",14,9,14,7,10,11,20.3614218546244,20.4742029379491,8.48804881708595e-08,0.999391116133943,1
"Q14318",5,5,6,2,6,8,21.2525131263367,21.0734971200894,1.13177407892675e-15,0.999999928472676,1
"Q07157",10,9,10,11,9,11,19.7883966775927,19.8121793731877,0.020282984102521,0.601361433431552,1
"P09622",14,12,16,14,14,15,22.8072832688787,22.7266492771547,0.131291517040888,0.0468354445100673,0.123602416811523
"P32499",4,6,10,NA,2,2,20.6685945923093,19.5021117938449,-0.857945327380348,4.90349089371857e-06,3.88015366372513e-05
"P62333",12,12,13,16,16,20,22.0126234608853,21.9966946684836,0.285391522016877,0.00314430984181816,0.0123204657350529
"P38088",21,19,19,19,17,12,22.722989454332,21.6587731522921,-0.921874456040968,6.85391415095339e-30,9.27563048429026e-28
"P08865",15,17,18,18,17,19,21.4051781638179,21.5095250988836,0.23978394843403,0.000455623296687099,0.00226515126784205
"P0A7V3",2,NA,NA,4,4,4,20.1865342591718,22.0638909096026,2.11291349010097,1.76146221341394e-13,4.56058871920111e-12
"P05198",20,20,20,19,16,19,22.9107781404061,22.7699222511256,0.0996314177514195,0.0454116679547029,0.120625457204289
"P61221",20,15,16,18,16,18,22.0817634576105,22.1215988957385,0.207808904605713,5.87292639480318e-05,0.000368393144772426
"Q08972",17,13,16,10,10,8,21.2406422037919,20.1641083718,-0.915442431599832,7.04892980113785e-17,2.7356067272357e-15
"P05459",NA,NA,NA,2,NA,NA,16.9903281238758,18.2135485790236,0.286594944435694,0.40303543524203,0.723780340046296
"P41807",9,9,10,7,8,8,21.7623942154964,20.7594129763203,-0.826591194094306,2.02942049879645e-08,2.45671591574488e-07
"P0A6F3",14,14,16,24,26,26,20.5297530526097,22.4810264263434,2.04831098308581,6.8751264351243e-54,7.25738346491721e-51
"P03817",NA,NA,NA,NA,NA,2,17.5901474396405,19.2257558608266,1.79316169957043,0.000132841857865091,0.000775596599349505
"P68036",5,4,3,3,3,3,23.1611119464092,23.1402980267285,0.12266356394726,0.072872783156068,0.179227655870329
"Q8N1G4",16,16,16,16,18,17,22.0627185617123,21.9834446328087,0.0466036992877071,0.269381471938002,0.51928247220189
"Cont_P33433",3,5,4,5,7,NA,20.9946417074047,21.0189342805924,0.0800765465659171,0.337393995483364,0.625268787977948
"P38817",4,3,6,4,2,2,20.7202085021879,20.1869829687235,-0.518495336543245,0.00638981731169656,0.0228183056638257
"Q8IXI1",4,5,9,8,7,7,20.6640090111463,20.6949279753003,0.168993383560004,0.100682293309144,0.233891348629254
"P38996",2,NA,1,NA,NA,NA,21.3746983440665,20.1904843153456,-0.999336911836961,0.00052685666330869,0.00253949723191166
"Q13045",7,8,9,6,9,11,19.7761118032289,19.6727001584422,1.01406276191073e-10,0.999984558866218,1
"P31930",13,14,20,17,19,17,22.5519032832899,22.4431297238706,4.08825485318834e-20,0.999999999322052,1
"Q14232",9,8,6,9,6,9,21.5213028577684,21.5525944645604,0.124809135871037,0.0867971936128313,0.20626546055314
"P50990",40,45,44,44,47,47,23.3806286479148,23.3914762924567,0.161867328154983,4.93746211680752e-05,0.000316530349484326
"Q9NUQ3",7,3,4,NA,6,5,20.2653752873909,20.0567391313176,-3.16971695047081e-12,0.999997265415517,1
"P11484",4,3,3,3,3,3,22.5138579596056,21.5883138664711,-0.799814842901195,2.95800524933407e-06,2.45477228081529e-05
"O94788",17,18,19,18,18,20,21.3996966425742,21.503631016428,0.3058341470438,3.08066774591588e-05,0.000205559600037219
"P26321",15,13,13,10,9,8,22.3573056923044,21.2594410202049,-0.904751198708078,1.73285356902038e-11,3.53127457038206e-10
"Q9NX24",5,3,3,3,4,6,21.9078964589821,21.9532542622708,0.195897538001271,0.0853500861827709,0.203559762707937
"Q9UBT2",18,19,17,20,22,22,21.2544014819912,21.2709825127762,0.125227930093143,0.010295516088601,0.0342405380690839
"Q9Y4B6",NA,NA,NA,7,NA,NA,18.5383716687882,18.5171523753426,8.22478762478576e-20,0.999999999622211,1
"P46199",3,NA,NA,7,NA,NA,19.3060919579613,20.1747966753813,0.825485665569813,0.00257698500532922,0.0102574109035653
"Q9UNF0",7,8,8,7,5,8,20.5385367055425,20.3442688108891,-1.50767256026038e-13,0.999999931711772,1
"P30822",12,5,6,NA,NA,3,20.7035991450001,19.4937449369054,-0.861887495842138,7.85730330828895e-06,5.97562634886874e-05
"P0A9G6",8,4,4,14,15,12,20.3289278523051,21.9889806770482,1.76168163143831,6.69623035454634e-27,7.36306329401991e-25
"Q00534",8,8,10,7,10,11,21.4368754357402,21.3702667601524,3.93431583832336e-20,0.999999999679121,1
"Q12306",3,4,4,NA,3,2,22.279262681534,21.0828594901826,-1.03125177770123,8.82973337579461e-12,1.88570370751932e-10
"P06367,P39516",NA,5,NA,NA,4,6,23.8926301698193,22.6867371215463,-0.858215390447765,3.00694556746595e-12,6.78233277995097e-11
"P62263",5,6,4,7,8,9,21.6122411437888,21.491004446234,2.32046419035755e-20,0.999999999753374,1
"P53622",20,19,20,17,15,14,20.8481244649718,19.9287500644004,-0.719498862407537,7.61365725170071e-07,7.16570050033473e-06
"Q08AM6",3,3,3,5,NA,5,19.6200719053762,19.7932171037761,0.0209468407751515,0.663448980089551,1
"Q12114",5,7,6,6,4,4,20.5664740571328,19.3727836079766,-0.914382037919957,8.21238181516875e-11,1.48441613768701e-09
"Q16181",9,10,10,8,10,9,21.9906286029702,21.9442208659885,0.15880054085237,0.00192399826326051,0.00793968947106253
"Q7Z417",9,9,13,12,10,10,20.9207552076535,20.8334604052379,0.0765917878822296,0.187747949678625,0.390592699410241
"Q9H9B1",NA,5,NA,NA,NA,9,19.5672301479418,19.2951830079965,-6.53700335413822e-20,0.999999999584922,1
"O60885",7,NA,9,12,8,10,20.3142152817584,20.4586642736936,0.16735205798014,0.0608679385253254,0.153419761001274
"P39109",9,5,10,NA,NA,5,20.8767814236832,19.960496807938,-0.678441488375511,1.92332733745852e-05,0.000134454591882199
"Q9Y6E2",11,10,9,8,11,10,21.6356071265841,21.6797380972617,0.231454638084151,0.0171267330863867,0.0535514794016286
"P04040",17,17,18,16,17,19,22.3978673685434,22.3289647043559,0.110682813862548,0.02751514803239,0.079618942606883
"Q14146",NA,NA,7,7,6,7,19.8165546480133,19.9977382201439,-6.04510947962328e-20,0.999999999827192,1
"P0A705",NA,NA,NA,NA,4,5,18.8956119593722,20.7192682394008,1.93377381268621,4.94103896949886e-05,0.000316530349484326
"Q04371",9,6,10,NA,4,NA,21.5372992303304,20.5080865259261,-0.865032541316878,3.04756533762476e-05,0.000203866284562528
"Biognosys|iRT-Kit_WR_fusion",14,13,12,17,16,17,26.4207104329176,26.2904607004573,3.36310385162317e-09,0.999808119983742,1
"P08243",28,28,33,34,29,32,21.9110009897975,21.9727207831052,0.20433387213876,0.000921773233596074,0.00415822147600007
"P0A763",5,4,4,6,5,5,21.8492615568068,23.5618171241724,1.91748815264207,1.28265374923225e-12,3.0358056002008e-11
"P15992",11,13,11,9,9,11,24.6017039722884,23.5522735192176,-0.889021002377465,2.35280816354805e-19,1.22951697893135e-17
"O43633",3,NA,1,NA,NA,NA,21.0300771481516,20.3790857572692,-0.319349033394774,0.176045224323438,0.37092482793577
"Q969G3",8,8,9,10,9,7,21.6982405990598,21.6636670970131,0.149815765932767,0.0333125076119482,0.0932255647804149
"Q8IZQ5",NA,NA,NA,NA,NA,5,21.1035221334601,21.1487393239021,0.0634386399777337,0.62818902886451,1
"P22336",5,6,6,5,NA,NA,20.2528032973779,19.336341982395,-0.671914858272688,6.0865047509964e-08,6.87892335669357e-07
"Q5T8P6",6,9,8,6,7,8,19.9771170804285,19.9352001202085,8.47883165029842e-11,0.999986831681607,1
"P11498",6,3,5,6,7,4,19.5375971728262,19.4888542376613,1.41834416424888e-20,0.999999999914267,1
"P15705",18,21,16,15,15,16,22.9722210564835,21.9303438401258,-0.848629804557869,8.05913263081274e-31,1.18155838959527e-28
"Q16512",12,12,9,9,9,8,20.7198433191508,20.6683534814928,0.121895684153351,0.137499320727531,0.302888737395621
"P0AD61",NA,NA,6,11,13,13,19.3144046750322,21.3772388192595,2.02093671838242,5.09633298847466e-12,1.11150601294088e-10
"O95671",1,NA,2,1,3,2,20.269566118728,20.1592956702171,0.0279688154061457,0.831003254386745,1
"Q969T9",3,NA,NA,2,2,NA,19.6589607153294,19.4367743028226,-2.70566943986764e-17,0.999999995112858,1
"P21333",84,69,84,75,78,87,22.7554897559075,22.695228038728,0.11866897702331,4.31732902427736e-06,3.47199456678177e-05
"P37837",11,15,16,14,18,16,24.3954249388497,24.1725456268509,6.78350809524674e-18,0.999999996622418,1
"P07237",21,20,20,20,21,21,23.319401064843,23.224477007716,1.95130873307441e-20,0.999999999631154,1
"P0A7Z4",NA,NA,NA,NA,NA,6,20.3047811219304,22.0158212778041,2.06747832979356,5.82380355920483e-08,6.59614488958865e-07
"Q9NVT9",6,NA,4,NA,5,3,21.3162887902411,21.3069410274449,0.125068585318339,0.325059523431071,0.607745010509809
"P07395",1,NA,3,8,8,11,19.4455534168689,21.3270747162707,1.88732928926549,6.90635371311636e-19,3.37516063868779e-17
"P06959",NA,NA,NA,6,9,9,18.9577460652892,20.8813258116239,1.83899445713788,1.38810179167586e-11,2.85073978850786e-10
"O13516",1,1,1,NA,1,1,22.3253350321708,21.2229322447205,-0.988666155808519,0.000318920987186537,0.00167156402221504
"P05755",1,NA,1,NA,NA,1,24.5722381040201,23.4953459446565,-0.854590161728171,0.000708803924258218,0.00329319288048844
"Q02790",26,27,28,26,25,29,22.0314258578408,21.9582833304316,2.43718034675652e-07,0.998587219762936,1
"Q8IY81",16,14,15,15,15,13,20.6952230525308,20.6519310039396,4.46516981978097e-20,0.999999999586876,1
"Q9BUJ2",13,13,11,13,15,9,21.8520368747291,21.8485149131272,0.17891693600609,0.00513237358599487,0.0188902843702099
"Q14008",31,33,37,36,35,37,21.0504514606376,21.0809607977441,0.217438574220756,0.000278297360853944,0.00148669379614081
"P04818",10,8,7,10,12,9,21.8408316548199,21.7910863693513,0.0541081187256484,0.266863636343193,0.51593636359684
"O75347",8,9,9,7,10,9,24.1755096753948,24.0856999312018,2.26283561253649e-11,0.999992447168136,1
"P07355",4,5,5,5,6,6,23.5299950577639,23.68203478316,0.216807768048283,0.00234590243435767,0.00948787206784658
"Q7Z4V5",4,2,NA,6,5,5,20.3736451371158,20.2556577047961,6.43674953906531e-13,0.999999325185466,1
"P12004",13,12,14,13,16,17,21.852364896081,21.744787788157,0.132941455642349,0.0784548026799524,0.190471227481504
"Q9Y6G9",14,12,10,13,14,13,21.4631352799105,21.4381248147944,0.116604008709961,0.0373858843929731,0.102558574753696
"P22137",33,39,32,21,21,28,21.8240988594546,20.8042318693459,-0.846393344383363,1.14623364458e-37,3.18411640847011e-35
"P16157",30,28,30,29,32,32,20.7543702235305,20.6567460281363,0.125943421718791,0.00358952639511701,0.0137885882921598
NA,NA,NA,NA,NA,NA,NA,21.334995557911,21.2647095179622,2.2277575706732e-05,0.993610394732494,1
"P0A707",NA,NA,NA,4,4,4,19.7065052052061,21.4768062820845,1.93753456164479,5.54610132794892e-09,7.4107146351682e-08
"O75683",8,8,7,7,7,7,21.6989062117859,21.572597086269,2.99424665691443e-20,0.999999999742337,1
"P11234",2,2,NA,NA,4,NA,19.8355935996356,19.9932189110562,0.239633130645943,0.0240296699129151,0.071212014486449
"Q14683",18,23,28,23,20,26,21.3642116176738,21.2858862332838,0.0360942750908341,0.34691282404011,0.640659861890728
"Q8N0X7",4,4,4,7,4,5,20.0608072116739,19.8951882521628,0.0453421063896903,0.483909417260453,0.8426505787861
"P39705",1,2,NA,NA,NA,NA,19.979204687667,19.368162301166,-0.155498335532944,0.403166767665045,0.723780340046296
"Q06385",3,2,3,NA,NA,NA,20.288979307382,19.2937396929461,-0.725572525971134,0.00127983889232893,0.00555509019219745
"P17480",10,12,7,14,9,9,21.407600322269,21.3820009196456,7.68613661745062e-20,0.999999999364883,1
"P43593",8,5,9,3,4,8,21.3589880524504,20.3821843421931,-0.836359651699251,4.12402277417786e-10,6.6361561591801e-09
"Q8N5F7",3,2,NA,2,4,1,20.1084022414396,19.9708770340811,-1.55293914424884e-20,0.999999999923009,1
"P10592",11,11,13,11,12,12,24.1440774915468,23.0900590684532,-0.941342635760695,2.85375456068772e-11,5.62019275048872e-10
"P10591",18,15,16,14,12,15,24.0397808878926,23.0335769654014,-0.908618144364567,3.74462566298518e-22,2.48338654041413e-20
"P32589",19,22,19,17,17,15,22.7722139997328,21.7009636313263,-0.874816491748928,1.04697042432769e-31,1.72684684362548e-29
"P52565",4,6,4,6,7,5,23.4644355971594,23.3807109879448,0.0824984621998695,0.230885965652247,0.460028737905835
"Q9Y2W1",16,17,15,16,17,18,21.6952816990027,21.6407796253759,0.0422343002301139,0.425781435536486,0.756912905611847
"Q96B26",6,5,5,6,6,4,21.7790647567283,22.0211202511967,0.291268702121442,0.00187700139509554,0.00777575102179903
"Q14692",15,16,18,15,17,18,20.9204512427221,20.8195374588123,0.0460909084163788,0.274361320211783,0.526765750483009
"P12709",27,28,35,26,24,25,22.2984868263544,21.2406056287907,-0.832260697955891,1.60349875561805e-36,3.84693928734184e-34
"Q9UBB4",10,10,11,8,10,12,20.8992903100288,20.8140562202587,2.69689479065169e-07,0.998595783696342,1
"Q92925",7,6,6,10,6,10,20.7825692048535,20.6256142251922,1.40511852697867e-09,0.999938141485601,1
"P40961",5,5,NA,2,2,2,20.6202292294502,19.8474843951158,-0.0580420576666702,0.727144030033429,1
"Q9NYF8",9,13,10,15,14,11,21.7167604858683,21.5729346322713,6.74655606517553e-20,0.999999999275428,1
"Q09666",46,47,56,60,55,54,20.0469840656321,20.0215885957059,0.167448844405168,0.000303962418787918,0.00160591956592856
"P14735",9,8,9,8,8,11,21.1887071484683,21.1904967352295,6.97755087577719e-20,0.999999999691971,1
"Q9NUQ8",10,7,6,8,8,6,20.5740803148206,20.4515975392781,1.3499649389524e-17,0.999999995796487,1
"P48813",3,1,1,NA,NA,NA,19.5722593079464,18.5855504441382,-0.805678405755536,3.59146894815295e-05,0.000235644139349261
"Q9NYV4",NA,7,6,7,7,6,19.1478264725267,19.076922541767,1.21107147375701e-19,0.99999999924555,1
"Q9NZB2",9,4,4,7,8,6,19.5781294296567,19.4374174795448,4.52859027373653e-10,0.999946463137685,1
"Q86WX3",NA,NA,NA,1,1,NA,20.5701468739706,20.2644231642583,-3.87387728442184e-20,0.999999999841007,1
"P53041",15,11,11,13,14,11,20.5751289035671,20.478448530066,2.24433888892944e-20,0.999999999771441,1
"Q5T4S7",59,61,65,62,60,74,20.5900211482487,20.5500508053476,0.0986218103120826,0.109336416872078,0.250142006177211
"P26639",30,25,31,26,27,31,22.4442594703402,22.3866743683234,0.110423230743276,0.0540647808729599,0.138993625644171
"Q14149",8,7,8,6,8,7,19.9521344223915,20.2083062294987,0.236355955333583,0.171932835787853,0.364149882539442
NA,NA,NA,NA,NA,NA,NA,19.9634641944951,20.1296396971871,4.44715131277845e-19,0.999999999130682,1
"Q6UB35",9,15,12,15,13,11,19.790731018743,19.8232103920879,0.272645798609652,0.0735006365425752,0.180519478674598
"P06738",26,26,31,17,19,18,22.1135685854411,21.0662758358744,-0.928578177362038,3.46642998727927e-41,1.30684410520428e-38
"P33991",31,36,33,37,34,35,21.760207081476,21.6826143015544,0.184208585426066,0.00134683240631294,0.00579346490669903
"Q96SB4",13,10,15,16,12,14,20.9813897601537,21.0403218096277,0.24557726416801,0.00357583656437452,0.0137560243343795
"Q9H993",5,4,4,2,5,3,19.8296501122941,19.8638016381742,2.6102255912278e-19,0.999999999006516,1
"P31939",32,30,33,34,29,36,22.4521504480735,22.3701753249295,0.126380112856624,0.0166854478580137,0.0523266748630994
"Q9UBF2",7,10,6,9,10,11,21.0269426463404,20.8795659051888,-3.52254124937388e-20,0.999999999695268,1
"P0A9D8",1,NA,NA,3,4,4,19.3731648592291,20.7969699927387,1.70233274032004,0.0160388990478929,0.0506602688059716
"Cont_P01030",2,NA,5,4,3,3,19.9293767832573,20.176045991049,0.504435266615247,0.000994215546733113,0.00443198450646737
"P0A8L1",NA,NA,NA,5,7,5,18.9508285008437,21.1128175957373,1.66509213937461,0.000118495181108722,0.000699572221355519
"Q13523",11,10,7,8,7,11,21.0304199051355,21.0445964746616,2.27055299222209e-09,0.999897488367744,1
"Q9Y3X0",4,NA,5,6,NA,NA,20.3876642652086,20.2736019111023,-1.90447947374999e-11,0.999993478734043,1
"Q16204",5,7,8,6,5,5,20.8205658449151,20.7000947757178,3.35601459965506e-20,0.999999999556146,1
"Q01082",12,13,20,18,18,18,20.0211474164847,19.968502915642,7.8054224290806e-10,0.999938927781563,1
"Q9BYT8",NA,NA,7,7,4,5,20.4968939528676,20.5031437328613,0.168277734392231,0.0243902717287258,0.0720783058142299
"Q13907",5,6,7,5,7,7,21.3436617042743,21.1808962877797,5.44463668149135e-19,0.999999998773345,1
NA,NA,NA,NA,NA,NA,NA,20.0242893266088,19.3817824930396,-0.369501705766306,0.153948085806495,0.33178358386553
"Q9UQE7",18,24,19,24,19,24,21.2338462698998,21.1935133636948,9.0620031894467e-09,0.999691853820028,1
"Q9HB71",14,14,15,13,14,15,23.1042156128325,22.9987079282037,0.064486198036925,0.144118776231586,0.315233692892794
"P05455",22,24,23,24,23,25,24.2095640519174,24.2894402835293,0.219832230682064,3.12137492983083e-05,0.000208012839389484
"Q08379",10,11,12,16,14,11,20.4353837251897,20.4577424875306,0.154363130548204,0.0207437359537155,0.0629226657262705
"Q04726",3,NA,5,3,2,4,20.0860739459047,20.1696567197867,0.136409722773368,0.146712783995625,0.319451350630737
"Q16890",3,3,NA,2,2,2,21.4760319913208,21.6333020519834,0.152607805251612,0.177884872345549,0.374142268838894
"Q9H6R4",11,11,13,12,12,12,20.5373644715997,20.6003407074885,7.83803217853668e-08,0.999311284562221,1
"Q05775",4,2,4,2,2,2,21.5008156700312,20.4174147777404,-0.945040366212968,8.55509130207046e-08,9.38747856389354e-07
"P38822",NA,2,3,NA,2,NA,19.7367725156556,18.4397690698032,-0.794822378554461,0.0207913091898542,0.0630307466421886
NA,NA,NA,NA,NA,NA,NA,18.8573400436395,18.8123624820529,1.47917511460368e-19,0.999999999512738,1
"O94992",3,2,4,4,4,2,20.7056455923286,20.7601872920812,0.187070035924973,0.0100907779284716,0.0336869866581107
"Q12068",7,6,8,5,6,4,20.7235116959196,19.5447421567131,-1.00975005968417,9.93846982963939e-06,7.34438888637181e-05
"P48634",20,20,23,22,20,24,20.1802520856714,20.0487463618003,2.44695827773039e-10,0.999961176252348,1
"P61158",11,12,10,11,9,12,22.2396004963525,22.3211282995199,0.22261718817512,0.00599457845757321,0.021611601843628
"P32324",48,53,47,38,43,35,23.2103750311979,22.1832964923678,-0.827786650838154,1.56967053560913e-53,1.38078684782417e-50
"Q06494",1,NA,5,NA,NA,NA,20.2606905612352,19.4735641717684,-0.379592621023459,0.235978341914099,0.467878921345836
"P17482",NA,2,NA,NA,NA,NA,20.5455644195388,20.355090047788,2.73910680833372e-20,0.999999999901193,1
"Q9UHD1",9,9,13,11,12,10,22.1227656685415,22.0399450766098,5.79131446113612e-20,0.999999999420795,1
"Q12906",30,33,29,31,35,34,22.5234189655011,22.5772599292589,0.171052821346971,0.000290545135248799,0.00154430737547146
"P63244",26,25,24,26,23,23,22.224879319593,22.199457248117,0.148397614573344,0.00970670942034224,0.0326110835904305
"P76108",3,NA,NA,7,12,13,19.6559647094624,21.149181608169,1.62171397558856,3.81020558556152e-08,4.42957380629817e-07
"Q9NR30",28,30,34,33,31,35,22.476741972117,22.460358595726,0.176313229770887,9.14524143140652e-06,6.83690995396086e-05
"P09874",30,30,36,33,37,35,22.4468705315622,22.4259354245953,0.136729927038005,0.000517163610357443,0.00249962411672764
"P33195",NA,3,4,14,10,12,19.8254044310367,21.6555090419246,1.94424716799982,1.01053003078783e-15,3.31343266553968e-14
"P50851",17,16,17,17,23,22,20.4224447853724,20.2945551776159,0.0653636747917007,0.166530551869244,0.354557584818826
"P38687",6,6,2,NA,NA,NA,19.8803174384845,18.5662990970344,-1.16040257578104,2.79698180428146e-07,2.84440654393017e-06
"Q02218",11,9,11,16,9,14,20.5213942537583,20.5580770216214,0.194846931928494,0.000882601364307816,0.00400892426920538
"P27616",8,10,11,9,9,8,23.0768637218481,22.1208089614274,-0.795249315968909,2.51444556241379e-09,3.54846087658288e-08
"Q9UJZ1",9,10,9,11,8,9,21.7994393607884,21.7418765030839,4.1589242875864e-20,0.999999999510779,1
