"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","abundance_A_2","abundance_B_2","abundance_A_3","abundance_B_3","log_ratios_B..vs.A.","differential_abundance_qvalue_B..vs.A."
"Q9UJZ1",8,8,8,9,7,8,24.450653992763,24.6956240072649,25.3040436356263,25.085582027518,25.357849025831,25.4135713763889,0.0274102523171666,1
"O96008",5,5,8,4,7,7,23.9337028097485,24.0834480004708,24.3223505600026,23.9183939581756,24.2591059084069,24.3596219618767,-0.0512317858783007,1
"P61289",10,9,9,11,10,10,26.7904828354586,26.0437554116244,27.2043090445341,26.0181935555587,27.2512249401999,26.96133452042,-0.740911110863167,0.549943760759128
"Q9Y696",4,5,9,5,8,7,24.3876780361214,24.0835885602359,24.9300850770357,24.5226442639241,24.891044036032,25.1916430170695,-0.1369771026532,1
"P0AD61",3,2,4,7,9,6,23.5656850423685,24.8350131670314,23.8494426133718,25.1598410097846,24.1305911428912,25.5428291376053,1.3306548385966,0.0398492233901384
"P0CX82,P0CX83",7,9,8,7,7,7,28.0856134701489,26.8661621572647,28.334316664248,27.043255123868,28.2155267788493,27.1792831556401,-1.18225215882447,0.0462545908300633
"P40413",8,8,8,7,3,6,26.263902857426,26.1353745595599,26.6463299574548,25.9670970293048,26.4021819596478,26.2309777998676,-0.326321795265433,1
"P14742",9,7,9,6,4,6,24.8057704360206,23.7501239568437,25.1704361197672,24.0411733464641,25.2289626534295,24.3377114514036,-1.02538681816863,0.0754281157911562
"Q5T9A4",10,4,6,6,5,5,25.2652383131025,25.0145990995012,25.6178212118007,25.4847274007653,25.7753959789738,25.7741264950191,-0.128334169530466,1
"P49773",5,7,7,6,6,7,26.5544910743977,26.6187558239597,26.981123802668,26.6640459621617,26.9214030460587,27.0876753556874,-0.0288469271052006,1
"Q6RFH5",7,6,6,5,8,7,24.8711069762415,24.3766055377268,24.7262789753391,24.2937984331291,24.7075834655951,24.911858065185,-0.240902460378265,1
"Q9UBQ7",8,6,7,7,5,8,24.7406868293553,25.2754448005834,25.3143290478641,24.7455864200598,25.5679183701624,25.0483210647442,-0.184527320664799,1
"Q9H0U4",7,8,10,7,8,10,26.0413937922702,26.0271353928688,26.5238866227673,26.1821929189454,26.8988620697298,26.8085438640258,-0.148756769642433,1
"P09733",6,5,11,7,6,8,25.30577704718,24.5989363027723,25.4408934934238,24.3218038492705,25.6942501126602,24.7154149187281,-0.934921860831034,0.0798742502732134
"P10964",9,8,6,3,3,2,26.6834481783303,26.4537992447002,27.1789662886288,26.8004261803912,27.2703332574085,27.1408336704629,-0.245896209604433,0.976627530113888
"O43660",6,6,7,9,4,8,24.2004878221836,23.9447050916719,24.8028525722475,24.0613970691772,24.7901627287685,24.6577202302946,-0.376560244018633,1
"P76558",2,3,3,8,8,11,23.0414654842159,24.295904128067,23.6740396455736,24.5501657394306,23.8436120108432,24.9598901790771,1.08228096864733,0.078260960787704
"Q8N6R0",8,6,7,6,8,7,23.430476926137,23.6943383310943,23.3889246247988,23.3919310816408,23.6566204916806,23.7701258852222,0.126791085113633,1
"P11387",5,3,7,7,6,8,24.2324753841759,24.55503397656,24.4149637598328,24.6485145913756,24.7281511654434,24.8475278527333,0.225162037072267,0.70950831346871
"Q15061",6,7,9,7,9,7,23.824326585719,23.9705841007578,24.6723975007467,24.3172052966972,24.4529221398616,24.4215491793737,-0.0801025498328668,1
"Q96R06",7,5,8,5,2,4,23.8602930553749,23.5360056220279,24.1862756774877,24.016590683342,24.1711167692372,24.1211123089419,-0.181325629262667,1
"P16930",7,11,9,6,10,10,25.2495653065655,25.0487830214299,25.6938333936449,25.6235800176151,25.7529498042211,25.9341584956975,-0.0299423232296666,1
"P00492",6,6,8,7,8,11,25.2618689534036,25.6286680248566,25.8989025607407,25.6724646209254,26.2302600195772,26.0891721047205,-0.000242261073000331,1
"Q9H2P0",7,5,7,8,8,6,24.1792093376169,23.6807864820375,24.6222917161808,23.8555030772803,24.5685857814885,24.3534524278625,-0.493448282701967,0.997183764190955
"P23258",4,5,5,8,7,9,23.5636217607009,23.9136205381662,23.7991627273906,23.6024503639681,23.7044186144931,23.9314539606847,0.126773920078133,1
"Q9H0S4",7,5,5,9,9,7,25.1843163418354,25.1680389922264,25.451789392247,25.1477888901537,25.4774774013269,25.2407303472464,-0.185674968594268,1
"P35659",6,8,8,8,11,13,26.5697130910363,26.6380916072305,27.0115093113938,26.755074810959,26.6387527450404,26.8048012269274,-0.00733583411786635,1
"P26786",7,8,12,6,7,8,27.7008388743389,26.7870472548591,28.1820198053147,26.9530449209664,28.23434850709,27.2297574928024,-1.04911917270523,0.0690556871676902
"Q9Y295",7,6,8,8,10,7,24.5974647403644,24.6647709308241,25.1523721210129,25.1062953558645,25.4252157752192,25.4266306233934,0.00754809116183353,1
"Q9NQT5",8,6,6,7,6,5,25.3688378623702,25.5229746428922,24.9750860507365,24.958130962701,25.2167830036573,25.2774301544662,0.0659429477651325,1
"P47755",8,7,9,10,8,8,25.6557490702207,25.9686177556798,25.7966595262801,25.5857495079418,25.6025141356403,25.6400996048557,0.0465147121120673,1
"Q96BP3",6,5,7,4,8,5,23.43168696453,23.3860904835352,23.8089572050994,24.0773741497119,24.2327166098194,23.9380181265996,-0.0239593398673665,1
"O43399",6,8,9,7,9,9,25.4486095062418,25.8144889807097,25.8532244488126,26.0133257406541,25.938721184007,26.353923224982,0.313727602428133,0.553986517038581
"Q5BKZ1",9,8,9,8,8,8,24.3834030545253,24.4048683105661,24.70122818862,24.5413526025487,24.8760057616299,24.9386861020799,-0.0252433298601673,1
"Q14254",5,8,7,8,7,9,25.2053107668574,24.9799413092271,25.5851506374735,25.0300014341585,25.5142094696736,25.4156748551632,-0.293017758485233,1
"P38737",6,10,6,1,2,1,25.0415707596372,24.2264146918467,25.5249766046981,24.7917847059119,25.8465967280504,25.1290737136183,-0.755290327002933,0.541806850315693
"P02992",8,7,6,3,3,6,26.2316490856282,25.1143654107767,26.0796228007727,26.44128518389,26.6522530774579,25.6020563443095,-0.601939341627534,1
"P20839",6,6,7,10,8,7,25.2954524056506,25.3507592843791,25.7321182464822,25.5268602497942,25.6576708451015,25.7419620057638,-0.0218866524324,1
"Q8TED0",10,6,7,8,10,8,24.1615085097707,24.247430669591,24.540567951406,24.3171260611342,24.6543390577559,24.7342281305731,-0.0192102192114341,1
"Q12154",8,10,8,6,4,4,25.2625125447607,24.5223160844092,25.6830768518105,24.2947376835917,25.688276138403,24.8202682810468,-0.998847828642167,0.0787430357785013
"Q15185",7,8,10,6,6,8,27.6140160186249,27.6494523417704,27.9663842555144,27.6815731111001,28.0462990543294,27.9964096118009,-0.0997547545990993,1
"Q15269",8,8,11,7,5,9,24.4583845836431,24.7339053246963,25.0523801544863,24.815037484111,25.1141564742263,25.1286586339666,0.0175600768060669,1
"P35269",7,7,6,6,7,8,23.8301174776471,23.7415674850614,24.0529122704207,23.8284621254423,24.2078436771664,24.1458519380473,-0.124997292227733,1
"P00505",7,6,7,6,9,9,25.1478753546729,25.1103596848526,25.1742992583096,25.0603144739846,25.3631203953319,25.3334945615399,-0.0603754293124332,1
"Q9NUQ8",8,5,7,5,8,7,23.7939810782794,23.8461550966198,24.1476403205212,24.0608444964361,24.6389546498684,24.3728570913017,-0.1002397881038,1
"P0C2H8",7,8,9,5,7,5,27.4355227531273,26.3360759584706,27.6177463449348,26.5815357501974,27.9836374862899,27.0354681605468,-1.02794223837907,0.0948213627484441
"P49750",5,6,5,9,7,6,24.6013499436982,24.6428615946736,24.9748968866662,24.8903232885166,25.2930013368116,25.0164645257942,-0.1065329193972,1
"P05318",6,7,5,3,2,4,26.3782592629461,23.2417524864729,26.6557441577751,25.2717982538266,26.5868899407199,25.4649421620077,-1.88080015304463,0.0572689292204847
"P15639",1,1,2,7,9,9,24.2402103425096,24.8358832911477,24.4343239473062,25.1456966393927,23.845709597759,25.5506495692584,1.00399520407467,0.0809915256049328
"P15625",10,4,8,2,3,3,26.6066268302358,24.3944642646858,26.0844592062001,25.3331395139546,26.0219516925939,25.7063431913912,-1.0930302529994,0.21480355296816
"P09012",5,5,5,9,7,4,26.4508706757441,26.3291567534811,26.9116355590074,26.5211711221306,26.8022181498958,26.7989305442669,-0.171821988256234,1
"P34223",4,8,10,1,5,4,23.7618591895923,22.2400864279518,24.0787321313267,22.6719506727099,24.2893339362796,22.8714275747021,-1.44882019394493,0.0311028979260174
"Q86U42",6,6,8,6,8,9,26.2823469731025,26.4006509438167,26.4316052302492,26.3192046227409,26.8041067910483,26.2640115668954,-0.178063953648999,0.969687931162732
"O60885",5,6,9,5,7,9,24.3616873472934,24.242886831281,24.8829905640367,24.0787645378249,24.8951397945052,24.8624124258803,-0.3185846369497,1
"Q13620",6,6,9,6,8,7,25.1003248351103,24.7904491276619,25.3210906403275,25.4165486071038,25.4303084658803,25.5015620623392,-0.0477213814044006,1
"Q5VT52",6,8,7,9,9,8,23.0626608275138,23.389947029738,23.7927934710323,23.3974551638435,23.8461751867543,23.8724392959872,-0.0139293319105676,1
"P05740",7,6,7,6,3,5,26.2719976713101,25.5489791999466,26.878230848362,25.8156686404481,27.0891674161563,25.9408386058633,-0.977969829856801,0.121143034003412
"P38625",10,6,7,7,5,6,25.8086289964434,24.4133306801051,25.9467064192133,24.6206039945221,26.040918095329,24.9700355677129,-1.26409442288187,0.0467974053587379
"Q86VM9",9,7,7,7,6,6,24.056261633542,23.7973936749206,24.2847427837085,23.9448353597439,24.3435429079219,24.3592687287494,-0.1943498539195,1
"P25788",9,8,9,9,7,9,26.2720419667382,26.3970212191647,26.75553391018,26.5617922945186,26.7681043458939,26.7862285413236,-0.0168793892684,1
"Q52LJ0",9,7,6,7,8,9,24.7321803672745,24.9889350501196,25.1088381987763,25.2025849556216,25.0909058284954,24.6877400328897,-0.0175547853051003,1
"P30048",6,7,8,7,6,6,26.1668599981437,26.2630763116644,26.4338021563399,26.2177626474004,26.363358652703,26.45448016243,-0.00956722856393455,1
"Q01844",6,5,6,7,6,8,25.2235025597905,25.1443607538864,25.6537418718796,25.3455246339583,25.5824017007715,25.6667455199513,-0.101005074881867,1
"Q01855",8,9,11,8,8,8,27.6057322446307,26.4210655208983,28.1522701405864,26.5640014055508,27.8596442587204,26.9330121649077,-1.23318918419357,0.0531322978535179
"P0C2H6,P0C2H7",9,9,9,9,7,8,28.0729606489962,26.899844232602,28.5477788601534,27.1430670840638,28.4461859961456,27.4821950712459,-1.18060637246117,0.0565415321125402
"P17555",8,8,6,6,3,3,24.6297239143658,23.7675918507088,25.0216865797518,23.718629968593,25.0662360510326,23.9553383556361,-1.09202879007077,0.0561284181598124
"Q04336",9,7,5,4,4,5,24.303991674921,23.4957425753883,24.563819332762,23.6237207721025,24.5865899142229,23.6670038790338,-0.889311231793767,0.0754281157911562
"P43585",9,11,6,5,5,3,25.3580822513218,23.8114621089635,25.5702003724343,24.0820513975967,24.9973846123752,24.6394263873256,-1.13090911408183,0.081660773183055
"Q9BW27",8,6,10,5,9,7,25.1059623634181,25.5468963434183,25.4544521738056,24.9001140904094,25.5429902708617,25.60003164362,-0.0187875768792338,1
"A0A0B4J2D5,P0DPI2",8,4,5,8,6,9,25.0632194541314,25.0944288966345,25.5279470340403,25.301189574299,25.4621121812506,25.7869457883177,0.0430951966096333,1
"Q7Z2T5",6,4,7,4,6,7,23.5216838201191,23.589098481954,23.8571254302531,23.494646140902,24.3560520061901,23.8656816449022,-0.261811662934701,1
"P12081",6,7,8,6,5,7,25.7424525378286,25.8561679895419,26.0319993017094,25.7537718079663,26.0634145026603,26.0619833692836,-0.0553143918021692,1
"Q14966",6,5,5,6,6,8,24.6676293821785,23.796544574488,25.0160060491504,24.1475052439409,25.1719981569908,24.6753530077263,-0.745410254054833,0.411807749298345
"O95104",8,6,6,6,9,8,24.5558461335491,24.3471527013675,24.8208696985225,24.5120927717966,24.8212483771899,24.795816432762,-0.180967434445134,1
"Q8WXI9",7,7,7,7,4,8,23.6967585128041,23.6899063954553,24.0926784374962,24.0231193031665,24.1239178870111,24.1987816350239,-0.000515834555233852,1
"P11172",4,7,4,6,5,7,24.1529075933749,24.6286671349861,24.4938384731891,24.2629084803741,24.5603274692549,24.5130817942112,0.0658612912508332,1
"P35719",8,9,9,6,10,8,25.6923960654884,24.8775475726273,26.1743148041128,24.9550843107902,26.156753250798,25.3088503258696,-0.960660637037368,0.0896761447354691
"P30566",10,7,7,7,9,6,25.1993530348259,24.8885577453385,25.2381774400829,25.0257487209834,25.2057386705952,25.2489227143134,-0.160013321622899,1
"P0A6P1",4,1,4,8,8,8,25.1354702260073,26.4703166658129,25.3118375451259,26.8743509453605,25.5673366562742,27.2044515932809,1.51149159234897,0.0281946962616878
"P36114",9,5,10,3,4,4,24.4047577619444,23.44911904142,24.8641153775938,23.3598003553024,25.005456652236,24.0032819926034,-1.15404280081613,0.0682064789861274
"P31350",5,7,11,7,10,11,26.1600632903212,25.6850335142553,24.6739302345711,24.5879727234331,25.1417671089164,25.1342545868533,-0.189499936422334,1
"P51116",8,7,8,6,7,8,24.4191385246468,24.3110729522531,24.9299312637415,24.6866097370421,24.9246607545539,24.9620986126853,-0.104649746987235,1
"P0A862",4,4,4,7,7,6,23.6779772255566,25.7563421240033,24.0853696907823,25.6563327679977,24.2394079854949,26.0288805151039,1.81293350175703,0.0164828483405032
"Q58FG1",5,7,8,6,5,6,28.2688552097965,28.4368582932019,28.5899926982232,28.2671671573288,28.5356519944961,28.6217105096345,-0.0229213141168655,1
"P0CX37,P0CX38",9,8,8,8,6,6,28.6422952290789,27.5347645190352,28.8269348888912,27.1091796167291,28.7595366308646,27.969341636689,-1.20516032546047,0.0585166039655538
"P62277",8,6,9,8,9,7,27.7734111959157,27.6267491901861,28.3500448685392,27.7314688205423,28.3663203464088,28.0063171745284,-0.375080408535632,0.84747608306759
"P35250",9,4,4,7,6,8,24.3380965321773,24.3219463937254,24.7150580165977,24.479261706262,24.8446745449679,24.7851790473258,-0.103813982143232,1
"P26583",7,11,10,9,8,10,27.0912529691408,26.9954190281228,27.4809558264065,27.0607317139413,27.418509431558,27.3865879818527,-0.182659834396167,1
"P52895",6,5,9,7,8,10,24.7885752671421,24.5764336003227,24.7802448853531,24.6878290773504,25.0959078773853,25.2023178609377,-0.0660491637565658,1
"P40054",5,5,11,4,5,2,24.7838239515523,24.1454520761904,25.098996831549,24.1826484935519,25.1952998088843,24.3799561626405,-0.790021286534268,0.136842964345209
"P29590",6,7,4,7,8,6,23.6459000415742,23.839718953125,24.3333916463195,24.2046945653799,24.2170064482077,24.0809116776532,-0.0236576466477677,1
"Q12972",4,4,6,5,7,9,24.0483882555424,24.3210618678445,24.6160393802208,24.6042160126587,24.9368863588371,24.995091529748,0.106351805216966,1
"P62879",5,6,7,9,9,10,24.9627929471705,24.8072818030092,25.2052598991722,24.8783209481016,25.3284723726452,25.3019369614254,-0.1696618354839,1
"P35176",6,4,8,6,5,5,25.430503341984,24.2526120209806,25.7944587033387,24.6697054808477,25.965729425281,25.1458842703993,-1.0408298994587,0.114778044374336
"P22943",10,7,6,7,6,7,28.6566094726038,27.2537783950429,29.0615061739745,27.8507498798281,29.2000676401824,28.2001221345302,-1.20451095911983,0.0571089811992013
"Q9NXG2",8,7,9,5,8,6,25.216886739504,25.328324033632,25.56553769652,25.3615081161597,25.6402532120555,25.6274231155661,-0.0351407942405674,1
"P22803",10,12,10,7,8,10,28.7198233905297,27.3785136870441,29.0596133051005,27.7158715241355,29.0070070714099,27.9960437088554,-1.2320049490017,0.0467648581920234
"P0A799",4,6,4,7,10,8,24.1542051461352,26.0652849705555,24.5128679894244,26.0909847901484,24.7559160757655,26.383457506129,1.70557935183593,0.0203716275547608
"P50094",8,11,6,2,3,4,25.6045108126958,24.5634250926162,25.8276878079991,24.9086132456539,25.904775080427,24.9828043133874,-0.960710349821467,0.0715148672700035
"P55010",5,3,8,7,7,8,24.3721260313157,25.6382327210614,24.988192326126,24.9095406371869,25.8320468718138,25.2329545756941,0.196120901562299,1
"P0CX39,P0CX40",7,8,10,4,5,6,27.7949725488934,26.8217093743385,28.232807937158,26.8678127225028,28.2409086371854,27.1609705293014,-1.1393988323647,0.0555982317593297
"P30837",6,7,4,4,4,5,25.1556767770687,24.6577487922616,25.6049463413314,26.2160012673604,25.560824109774,26.7455325672744,0.432611799574101,1
"Q9P287",7,7,11,8,7,10,24.7985133312722,25.4533424831873,25.2417824485971,25.1043819985286,25.4373561191387,25.5007920476431,0.193621543450333,1
"P67775",6,5,8,7,8,8,25.4914489645826,26.0249529612489,25.3354762263238,25.3619903431672,25.5113565926266,25.6323795671947,0.227013696025934,1
"Q9NS69",6,6,8,8,6,7,24.463553807826,24.5780223864262,24.7138162899519,24.4993680724689,24.9580585486769,24.7904675228698,-0.0891902215632996,1
"P0A850",2,3,1,11,6,6,24.8034969638236,26.1161034158559,25.3253694188855,25.9083215152015,25.4088461865055,26.4284719945354,0.971728118792733,0.0778305976364821
"P05091",3,7,7,9,9,7,25.3933769708723,25.0358132963398,25.8799252405761,25.5616868478759,25.9361421394494,25.2775032290029,-0.4448136592264,1
"P11076",9,9,11,8,8,6,29.849376942126,29.160519904722,27.1082877094664,25.9242316940114,27.0996576155622,26.5501180522705,-0.807484205383567,0.882194373092957
"P42167",6,9,7,6,5,7,25.2835822534395,25.4502186409509,25.589869639228,25.5169541985348,25.7889922780565,25.8076166067799,0.0374484251805332,1
"Q5TDH0",3,6,7,5,7,7,24.2910020284237,24.6291832789496,24.605438485376,24.8406072767056,24.8049996882973,24.5775983587519,0.1153162374367,1
"Q15813",6,7,8,4,8,6,24.348281597063,24.3333751300634,24.475059627261,24.2098406371679,24.6170146194133,24.5323226292492,-0.121605815752267,1
"Q13547",7,5,7,7,6,8,25.2335990524071,25.3654738339694,25.6581042433264,25.2707220632981,25.5249960867908,25.5931583421368,-0.0624483810400006,1
"Q96A65",7,8,5,6,7,6,23.3191175013774,23.4375925866128,23.8938278211231,23.5392190518593,23.7838887799156,23.8172938328763,-0.0675762103559,1
"P11075",9,8,7,2,5,1,23.4085452296916,22.6685895258503,24.0247583904518,23.3357580674361,23.8212639505341,23.2397326814286,-0.670162431987501,0.538235718476187
"Q9BWF3",9,9,7,8,9,8,25.4634499111442,26.5427774294935,25.7493916416087,25.7317830586573,25.8001759289279,26.0536481871185,0.438397064529501,0.5353551360976
"P30520",9,5,10,9,8,10,24.7509311184042,25.0630413361533,25.1835817751265,25.3980811044223,25.3910454354146,25.8157333237476,0.317099145125968,0.691248243951917
"P42345",4,6,6,4,7,4,23.5560951892309,23.4116801059898,23.9407801018062,23.7959823570101,24.1598697973524,24.0673785558751,-0.127234689838167,1
"P53278",7,11,7,4,3,4,24.306146820774,23.1320983464215,24.4313203354199,23.2372263022915,24.7104331494015,23.9345336849014,-1.04801399066033,0.0972689474933895
"O43447",6,6,5,8,6,9,26.2747562039217,26.2903409295372,26.8001024451158,26.2252047886669,26.7295272921629,26.5273325072971,-0.253835905233066,0.969080578836676
"P42224",7,4,7,7,6,10,23.6819169522841,23.9332150068898,24.1611898674596,23.7200111308852,24.0660330049419,24.0597212248058,-0.065397487368268,1
"Q13155",7,7,7,6,9,10,25.7577808377184,25.5682812278277,25.9667700770478,25.6769384382659,26.2091397839382,26.1775615750031,-0.1703031525359,1
"Q5T6F2",7,8,7,8,9,7,23.9109520109278,23.9296404720947,24.670201640226,24.3914524675324,24.9577724865971,24.5186296260978,-0.233067857342001,1
"Q9Y2W2",6,9,9,10,7,10,24.3606376116297,24.6518452831816,24.6323605949645,24.6159856297948,24.7835285410675,25.0872239072138,0.192842690842834,0.879170285525736
"Q9Y5S9",6,7,7,6,7,6,24.7687203314056,24.8087203093695,25.2880713179963,25.0080033301159,25.381352438555,25.4085774919497,-0.0709476521739324,1
"Q96GQ7",7,3,3,5,5,5,24.7706715542461,25.075216347539,24.7677886283732,24.9371565622957,24.8982647183465,24.7853343247844,0.120327444551101,0.975295381310419
"P33338",4,5,5,3,NA,2,23.3734041807497,22.7581774578778,23.8000541452491,22.9095261713059,23.5942538619216,22.9384674264389,-0.720513710765933,0.190213774634703
