"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","differential_abundance_pvalue_B.A","differential_abundance_qvalue_B.A","abundance_A_1","abundance_A_2","abundance_A_3","abundance_B_1","abundance_B_2","abundance_B_3"
"P22517",3,2,4,2,1,0,0.770522327923713,0.847495440444823,24.6262712991441,23.7170283795691,26.0555381824469,23.867484605712,25.2231941474341,NA
"P22570",13,10,12,12,11,10,0.221691826627191,0.38431837130012,27.587954367593,27.4603405638,27.3965120330248,27.5434156381364,27.7857143378574,27.6291412081895
"P22579",1,2,3,0,1,1,0.00313368569239237,0.0187538464837368,22.048321497399,22.9160696261968,22.747760888615,NA,20.9555264756742,20.7357457989415
"P22626",16,16,16,16,16,16,0.810107604644079,0.876301961318118,33.5069254375227,33.5216661034773,33.4726576279011,33.2835033586019,33.6844125474527,33.6437437434613
"P22681",1,1,2,1,1,1,0.388855531795469,0.546953297437736,23.1580101949921,22.7032182270603,22.9058201378742,23.2777176847898,23.1700559924007,22.8380841395977
"P22695",14,15,13,14,14,14,0.333662562594162,0.497881714523815,29.5045902931564,29.7088337416538,29.4811241506748,29.6838629084151,29.710660497128,29.6689904855274
"P22696",2,1,1,1,1,1,0.904182568279999,0.934908117171397,25.9480279260274,25.6152370964316,22.4431300520245,24.6299013359969,24.5183269797433,24.5013581116391
"P22768",4,4,5,3,2,3,0.0293651581622878,0.103867936889157,24.9804619242955,24.7828229408433,25.752699318217,23.9103741264111,23.4521946968615,24.6696599414979
"P22803",7,7,7,7,7,7,0.000835977481645784,0.00750238209402907,30.9628214283963,31.0166358768548,31.0535522117901,29.8099162547889,30.230414814866,30.1407588909286
"P22830",9,9,9,8,8,8,0.440554423293759,0.589677378204485,27.3146017681454,27.1760154511795,27.5115182991556,27.4625839759356,27.5339154275496,27.344823327106
"P22855",5,4,5,4,0,4,0.00340243668115513,0.0198690731021677,24.9950941836403,24.9250568417467,25.179017656541,24.2584510322166,NA,24.2104059462268
"P22943",3,3,3,3,3,3,0.000759199203591535,0.00706209056600524,32.3296285006675,32.4301999290486,32.359232382671,31.0626073773234,31.487448126055,31.48635927685
"P23180",9,9,8,7,8,7,0.000824669078507719,0.00746488085222668,28.0310731303429,28.1053996809454,28.0695319307789,27.1553387665049,27.4355344723906,27.2582888882307
"P23193,Q15560",10,10,10,11,10,9,0.64493585075745,0.756167823160603,28.3628081850828,28.4974494442157,28.5490193555596,28.5587608510649,28.5572808325691,28.4577677934125
"P23201",1,1,2,0,1,2,0.83179927182612,0.889377248516879,23.048833285839,22.9288065538304,24.2410111951881,NA,23.8430245045951,23.1900275663045
"P23202",2,1,2,2,2,2,0.0197968453183599,0.0777557276073372,23.9951416040568,23.7109492807509,24.0052619765841,23.5557392114513,23.434314459703,23.1504681420943
"P23246",18,17,19,18,18,19,0.253588228846159,0.419134209391999,31.9100396616132,31.6652130494864,31.7985352735602,31.8208981529265,32.049306882809,31.9953704906972
"P23248",13,13,13,13,13,13,0.00168456918747022,0.0118898962821515,28.9648809505746,29.0968357373829,29.0772552143133,27.7387882151305,28.2635496295124,28.2064494422411
"P23254",15,13,15,14,15,15,0.000618405587114827,0.00624713324103398,30.375773696979,30.3321705427924,30.554485003319,29.3199358312434,29.5711591105423,29.5912109837555
"P23258,Q9NRH3",11,9,11,11,11,10,0.688384488842315,0.790953151306309,26.8252936574671,27.0112580727558,27.2426527861672,27.3618954982155,26.7589522941787,27.222669197147
"P23284",10,10,10,10,10,10,0.126041116158392,0.274292838309366,30.2015312298594,30.2650563469339,30.2540612056316,30.3840364712117,30.4371097366417,30.4448886438366
"P23291",4,4,3,2,2,1,0.000979589613873775,0.00826299736781953,25.4574328085423,24.9357556685526,24.9089912923103,23.3383108381077,23.5135567941484,NA
"P23292",5,6,6,5,5,2,0.00175384548408709,0.0122188600553433,25.5935401342888,26.0056910638507,25.8167918513919,24.3490609267888,24.9269709725712,24.1653313473633
"P23301",4,4,4,4,4,4,0.000630736884288221,0.00630444770363781,30.9073649440474,30.8951067371836,30.9070101377857,30.2539667992326,30.0748971270076,30.0129482525883
"P23337",4,3,3,0,1,0,0.00555222870669836,0.029079663746509,25.6545882854592,25.3572365539398,25.3594509731671,NA,24.1267201741796,NA
"P23368",1,1,0,1,2,2,0.257607177520518,0.423991235015288,23.4065707020895,23.2463028354019,NA,23.3135457010151,23.8404114404527,23.6192549880607
"P23381",16,15,15,13,14,15,0.0315657419718072,0.108892531765311,30.2669397531897,30.2258236087172,30.1414204561436,30.59064866081,30.4538141369242,30.5156838998588
"P23396",17,17,16,17,17,16,0.251462126086623,0.41684778433329,31.9181123481231,32.018875507381,31.9850062247162,31.9914486841433,32.1937498637899,32.1798697240612
"P23434",2,2,2,2,2,2,0.282864729302199,0.44904441738586,25.7586721766554,25.4767300364556,25.8079068975098,25.9378000836871,25.7090694343658,25.9117900191496
"P23443",1,1,1,1,1,1,0.226831264386513,0.389822248641817,22.9344171462118,25.0671811711524,NA,23.31520350432,22.2346261047565,23.3232399787496
"P23497,Q9H930",2,3,3,3,3,3,0.0862389633048788,0.216341703058862,23.5225744025153,24.0195226297485,24.1539550540488,24.4590781662497,24.251862480843,24.224570550738
"P23526",16,16,16,17,17,16,0.597999061160921,0.720193909853078,30.7687901432457,30.9321405150062,30.8844334451041,30.9122412062038,30.8970005725244,30.9567997174535
"P23528,Q9Y281",11,11,11,11,11,11,0.0919562528200182,0.225252683314215,32.6439919116034,32.5876229180422,32.6292023899349,32.7876024086334,32.8768720180392,32.8173175413432
"P23538",1,0,0,1,2,2,0.588818332389065,0.713047565786902,21.3134993279083,NA,NA,22.0785657011101,20.4416490921194,24.6417828895126
"P23542",11,9,10,10,7,9,0.00043586011653214,0.00527033176027706,29.3003046625049,29.1687722969078,29.1812118638081,28.4267606838714,28.0981032328506,28.2287963992927
"P23585",2,2,2,2,1,2,0.0023552862061221,0.0151679990015909,26.160126514927,25.0515410796602,26.0632708158054,24.2378614157868,23.5104155329213,23.2463769938925
"P23588",12,13,13,12,14,13,0.979407747656738,0.985873414314106,29.6052803159331,29.7479929058663,29.8333821614995,29.264152495993,29.9795699810109,29.9247976544743
"P23595,P23594",3,3,3,2,2,1,0.0328746319993833,0.112044376672662,25.2100085810732,24.9461440170185,24.5902488054426,24.2147114596663,24.2121631103098,22.9294086033405
"P23615",8,9,6,5,5,3,0.000793390736120689,0.00727298839953829,26.5127701059214,26.53587503956,26.0447489162414,24.0100746658785,24.9073473003795,24.6827453568201
"P23634",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,22.8484696952307
"P23638",7,7,7,3,4,3,0.000775168139441323,0.00715871644402085,27.6615815324329,27.749681223629,28.1330741169947,25.5108089916935,26.462013527153,26.0776637678324
"P23639",4,5,4,4,5,5,0.00133089157600956,0.0100578309925684,27.2495038167929,27.0641770182189,27.3603071720296,25.9420403251831,25.8451795587147,26.4334859987466
"P23641",5,8,6,5,6,6,0.000429853786873184,0.00524442385868709,26.6887073630522,26.9894035706866,26.6349923200619,25.424560148682,25.762857399012,25.633740367243
"P23644",3,3,4,2,3,3,0.00712340083572376,0.0354485690849662,26.3568974165914,26.3570622627839,26.5598368523377,25.3619741277686,25.5415944845291,25.9868501173786
"P23724",5,5,4,4,4,4,0.000750607088057673,0.00704705650888347,26.5845546788121,26.6753253710201,26.8187657980346,25.3951633288634,25.7977699459023,25.7696962877157
"P23776",5,5,5,4,4,4,0.00141469414400019,0.0105521732956202,26.2972454840737,26.3854821685642,26.4168193698953,25.54500947018,25.5260538861318,25.0475155351213
"P23786",1,1,2,1,1,3,0.706650435453662,0.806437268295627,23.4673115007727,23.6510778247735,26.8209443908952,NA,24.1160508271636,24.2681269167247
"P23833",1,2,2,0,0,0,NA,NA,22.5786871426652,23.8923556489003,24.0541277853838,NA,NA,NA
"P23847",5,5,7,9,10,10,5.28832430780377e-05,0.00242830237079244,25.9685082447437,26.2478704030212,26.7709512711978,28.6916263085348,28.9856076170076,28.9029716971851
"P23857",0,0,1,2,2,2,0.00724408170182938,0.0358710301396214,NA,NA,23.1607204191389,24.8164687997952,25.5697837052738,25.4890437095491
"P23883",0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,25.1978996526358,NA
"P23919",5,7,6,8,7,7,0.0485107436439519,0.146110772895409,26.8622895530573,27.6990116823797,27.3515069518283,27.7846037316154,27.9565576684465,27.9061253658913
"P23921,P21672",21,18,20,22,18,20,0.04905105389965,0.147189002783695,29.1810685951119,28.9680215283022,28.9858964667888,29.5892850052366,29.188175839505,29.5105927160359
"P24000",1,1,1,1,1,1,0.00031501555793768,0.00452038627670642,27.8805018904219,27.9380393753737,27.8565758857933,26.5858092021654,26.9414625103152,26.9084390591334
"P24031",2,2,2,1,0,0,0.0552432900221793,0.161198069267491,23.9709454951437,23.7065783020893,24.1918365435094,23.2053113957466,NA,NA
"P24171",0,0,0,1,2,1,NA,NA,NA,NA,NA,22.4568711977286,22.4749338416403,NA
"P24182",0,2,0,2,2,2,0.0101083482709627,0.046627641202404,NA,22.5084586588181,NA,24.5011671511944,23.8563567331444,24.0443483418849
"P24276",12,10,10,5,8,7,0.00122375383819601,0.00955360222059977,26.9799348773974,26.9484402732612,26.8409163694679,25.4172385320593,26.0869677442755,25.7945541602099
"P24280",8,10,8,8,8,7,0.0095921847177974,0.0449028035306716,28.2591616064414,28.1977523042272,28.0690082981892,27.4961965899271,27.2305232840996,26.4188858868468
"P24521",1,2,0,2,0,1,0.203871026159044,0.367506264500118,23.601816161916,24.656470022607,NA,23.779917911937,NA,22.6675267535818
"P24534",6,6,6,6,6,6,0.412901738985392,0.567192462228777,31.0256861512534,30.8680960414924,30.9276152227251,31.197738075133,30.8992198411588,31.0650048441748
"P24539",6,6,6,5,6,6,0.895014733586107,0.929424222726856,27.6353513613726,27.6656235975017,28.1151788232754,27.5662020691955,27.8456470072953,28.0901082995333
"P24666",6,6,5,6,6,6,0.859734671608432,0.908441485996518,28.4357678535081,28.3310617723721,28.2858785546708,28.1181729467045,28.3874585250116,28.4703508983085
"P24752",11,10,13,11,12,13,0.320229711648225,0.48500158126992,28.7573727219466,28.826935234542,29.1571076874793,28.8994321473987,29.0999151975821,29.3137800209553
"P24783",4,5,5,3,3,4,0.00144010604473146,0.0106656534192648,25.7728203104227,25.7149444108638,25.8718871412919,24.626043423239,24.6198656962947,23.8249278092534
"P24784",1,1,1,1,0,1,0.0847136601009992,0.213964325157718,22.5602157875068,23.1227097881815,23.0831838186679,21.7013817108365,NA,22.6076882060477
"P24928",25,22,24,28,24,24,0.0095004829476792,0.0445975272943565,27.9360236422047,28.0137940112553,28.0099891272678,28.4533883616503,28.3965261617067,28.3275970323063
"P24941,Q00526",6,4,6,5,6,6,0.214610081800384,0.378357948751741,26.8506743237653,26.5590421597085,26.8768619222605,26.8674569124364,26.9044132253923,27.1394539371
"P25039",1,1,1,1,1,1,0.0295802358677717,0.104262528101115,23.4441551073128,23.817987876584,23.7490864302911,23.2268165101709,22.4907565713576,23.1829332608953
"P25043",1,1,1,1,1,2,0.0121562661512786,0.0535320839844014,25.097721565426,24.4959859101722,24.9655268066641,23.8331838149395,24.1222374309327,24.2818050158699
"P25045",4,5,5,1,2,3,0.0099480133080927,0.0461448784473643,25.6500477697909,26.0096881692119,25.7037972132876,22.8692116154364,24.0362937451183,24.8140401836278
"P25087",11,11,11,10,10,10,0.000232114410032537,0.00385648825347984,29.0019893195388,28.8697895624296,29.078924962779,27.7022235220243,27.7957187898167,28.030740507603
"P25098,P35626",3,2,3,3,2,2,0.384018663587103,0.543327246436542,23.2669063673133,23.481827951252,24.7411323797458,24.8396917566125,24.0233296463174,23.9451928752254
"P25205",32,33,34,34,34,33,0.0483614824509879,0.146009472719629,30.7779490453208,30.8313855766112,30.9030984050632,31.2817023321179,31.0617434912159,31.0700606016824
"P25293",7,6,8,5,7,6,0.000247798573793069,0.00397279049446011,27.8969017673763,27.8071623962283,28.1983312176398,26.8284400188261,26.7624823671551,26.8469309830683
"P25294",10,10,10,7,7,8,4.85637753615064e-05,0.0023141097108582,28.8075817771364,28.8323001218341,28.7759330134097,27.2251879007924,27.2998740717845,27.558060087334
"P25296",2,3,3,3,2,1,0.0182624855378083,0.0729200114240866,24.5386056029146,26.0927723386687,25.6263580054613,23.9787292410711,23.5247807326081,21.6402297673464
"P25325",6,6,6,5,6,5,0.602257287454825,0.723424865382716,26.4116602064697,26.1559178158215,26.0214104301988,26.2370899898487,26.0337599549432,26.0741404207025
"P25340",3,3,2,2,2,2,0.180495489981784,0.340843807691655,24.7072358283376,24.1008790497661,25.5786710331675,23.0141830552968,23.8788975581583,24.8382196145214
"P25342",4,4,5,3,3,1,0.0016575724945615,0.0117755255555979,25.9801984249141,25.893317499066,26.8345635827444,23.9299186524709,24.6030737118743,23.3704665937261
"P25343",5,4,6,4,3,3,0.0127402264699104,0.0553794181579323,26.1484481485232,25.4806018269864,26.612171161408,25.1670414259406,24.9785660908293,24.7853791897504
"P25349",6,5,3,5,6,4,0.0319230065468554,0.10946578823365,28.2375779688647,27.9251646155963,27.3930995114847,26.5757084545207,27.4506982139252,26.8433357595499
"P25367",2,2,2,2,1,1,0.00856197962192635,0.0410308909585863,26.2257345942585,25.7933381945505,26.1039678150405,24.9884898207028,24.8757940335176,23.6451938842128
"P25369",3,3,3,2,1,3,0.0054695120810532,0.0286879600429904,24.8018460530435,24.808203984277,24.9514288201209,23.6410248147774,22.7544815079784,23.9601259262544
"P25371",2,1,2,0,0,0,NA,NA,22.0246551206594,22.3819344484909,23.3745876032014,NA,NA,NA
"P25372",1,2,2,1,1,2,0.0289133875673089,0.102652119122721,23.9086683082896,24.7160320744506,24.5819045684193,22.4740548799111,23.1182660550556,23.9262852977211
"P25373",5,4,5,3,4,5,0.0476767014177517,0.144806761462192,28.1502059414394,27.7732213930334,28.2399416078112,25.7441071353786,26.741627913629,27.7735031538927
"P25374",2,2,0,1,1,1,0.00734725763737855,0.0362755867295103,24.044825517449,24.1529424620542,NA,21.5354966491103,21.7625933867428,19.717683873152
"P25375",5,5,8,4,4,5,0.180009000291878,0.340533880327445,25.9577448893544,26.2439954144193,26.9454123231726,26.0550981000393,25.6703158572732,26.0955115340187
"P25386",6,3,3,2,0,1,0.0406375101567944,0.129501617540674,27.4676874740853,27.1388180621234,26.8875920222994,25.7992094738925,NA,21.947371540393
"P25398",7,7,7,7,7,7,0.091308951682303,0.224113991279532,31.3902698520073,31.5404951523384,31.5650451433404,31.8981619083818,31.6851547381786,31.6740829100496
"P25437",0,0,0,2,2,2,NA,NA,NA,NA,NA,24.8369223961945,24.5117728257736,24.6843036415404
"P25440",3,4,4,5,2,4,0.798492663264599,0.868886282591698,24.3086996093008,24.5650655264186,24.3865723855146,24.9234864636275,23.4514205910343,24.5713780386731
"P25443",8,8,8,8,7,8,0.000178728202211165,0.00362978506659514,30.9566708204693,31.0484659203846,30.9429377170069,29.8887442728677,30.1005681350732,29.9721205167372
"P25451",3,4,3,3,2,4,0.00132120162745463,0.0100113251130303,26.1793062921767,26.3827736844154,26.4235254538765,25.6087859421709,25.4261697227067,25.1800144818446
"P25490,O15391,Q96MM3",3,3,1,4,3,2,0.887943102146628,0.926653018376574,25.3042283841868,25.3977631535924,24.0215908505235,25.2457661456148,24.8529224805815,24.8033473594731
"P25491",9,10,9,9,8,6,0.000217974700549874,0.0038119402774274,29.0304659293668,29.1325524596332,29.0605822760012,27.9350808311603,27.8664571596475,27.4759849421107
"P25516",0,0,0,2,1,3,NA,NA,NA,NA,NA,23.9579677083929,22.6323326537285,23.8332891747117
"P25526",2,1,2,3,3,3,0.00110129416190605,0.00894314599965829,23.2979606736727,21.7475951717911,23.2765202067203,25.7395449395333,25.367523836278,25.4852134542737
"P25553",14,14,13,17,19,18,1.20988370112467e-06,0.000518303696015869,28.4514487675073,28.5075939356638,28.4018583114027,30.7441712356349,30.9187045683005,30.88217989558
"P25555",2,2,3,1,1,0,0.000730943691893146,0.00693984321006067,23.8023339353397,24.3824026539074,24.1369348366518,21.856989644516,22.3323701609912,NA
"P25567",4,4,6,3,3,3,0.00158016525408366,0.0114020209976808,26.8234253998226,26.3186744780837,27.0072130062397,25.6879458621649,25.3954623342444,25.3293570586726
"P25574",1,2,1,1,1,0,0.0227775484040558,0.0862439257787749,24.0379369397862,24.7168925602879,23.7300461768031,22.6215316366742,23.2183543794621,NA
"P25605",4,4,4,4,2,3,0.131888780342253,0.281917151717612,26.6693287645704,26.4401198308497,25.5809744448473,26.092138168693,24.7710537021582,25.5213514181454
"P25618",2,2,2,1,2,1,0.0104987334711288,0.0480771557231837,24.8747917027346,25.0769854685562,25.0112707109713,22.6064250208353,24.230414814866,23.5032959158806
"P25619",2,3,3,2,2,3,0.0422744968415483,0.133455302216663,27.7923810866945,28.4927965964685,27.9398862094043,26.4408619610111,26.5784512360192,27.8479965926091
"P25623",7,9,7,4,5,6,0.00835554364983899,0.0402324604150016,26.2737285039539,26.2547007587593,26.0728786863558,25.165150134337,25.7794706243795,25.4325591146538
"P25631",3,2,3,0,0,1,0.000560436608741139,0.00600922337901266,25.1551270087395,24.879792888727,25.1689210063612,NA,NA,22.5507375836954
"P25644",3,3,2,2,2,3,0.00916695454026562,0.0434050452320839,24.0711561137553,23.126668550772,23.6891063812783,22.1314049158051,22.8314456842149,22.384041373212
"P25654",2,1,2,2,1,2,0.00780282748093785,0.0380793058997267,23.9209014087595,NA,23.7095871213582,22.3627837628718,NA,21.5235883380808
"P25655",4,4,4,1,0,2,0.00386690056618868,0.0218965412105594,24.5553613803999,24.2740155608932,24.7154877227978,21.2105955502277,NA,22.7006889968045
"P25685",8,9,8,9,9,9,0.0416708402116911,0.13214979904034,27.3673032802529,27.6006747142206,27.5723299384337,27.7620640498238,27.8128440488417,27.981146043888
"P25694",30,28,28,26,24,25,0.000125657990913284,0.00328859332695853,31.1594390514119,30.985791377727,31.0842681636731,30.1157997692083,30.0112616543125,30.01931006715
"P25705,Q9Y5A7",22,22,23,23,23,23,0.159922861150974,0.318772838071654,31.8118282720179,31.8348773248719,31.7973173787705,31.9121573066347,31.9837748472829,32.0594471811691
"P25719",3,6,5,5,5,4,0.0163390535777498,0.0669874672250114,27.0073477979228,27.8351184981088,27.774541999764,25.6721468383748,26.1171541730029,26.8977543789853
"P25738",1,2,0,3,3,2,6.56241348698909e-05,0.00260108193059383,23.6323818336534,23.8357753277666,NA,26.376019159435,26.2014012875554,25.9738787663517
"P25786",13,14,14,14,14,14,0.642485320312748,0.75434527031606,30.3276292490172,30.462941140819,30.4656918176769,30.1889695443862,30.8084001002074,30.529557763106
"P25787",10,9,10,9,9,10,0.86462842857082,0.911123490650907,29.5485111550629,29.4671024319276,29.6574435853263,29.5262399753511,29.4187586220711,29.8062040364173
"P25788",7,7,7,9,7,9,0.0265532424375132,0.0958687830964113,29.4520750637813,29.7111083894106,29.5521919528127,29.9653646723179,29.8887079187907,29.9222704601917
