"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"Q12460",11,16,17,9,8,11,21.6011788542509,20.6154746903654,-0.754473469748579,3.86881996171783e-08,3.95030484232746e-07
"Q04080",NA,NA,2,1,NA,NA,19.9574037839967,18.9868272562063,-0.478505583292883,0.0293457915721091,0.0789994734388694
"P0A799",6,6,7,10,14,8,20.2522415850647,22.1516207818751,1.88001945613512,3.72970790567483e-21,1.72133479262705e-19
"Q96DM3",NA,NA,3,5,NA,3,19.2273888894401,19.4916200696577,1.60796246099745e-19,0.999999999308187,1
"Q9UMX0",4,5,5,4,3,6,20.9761214497575,20.7242649917325,-4.35632124595524e-11,0.999986885414565,1
"P78395",5,4,4,4,4,6,21.2395029303791,21.2055914491498,1.29360525865855e-11,0.999989101576542,1
"Q9Y3Y2",4,6,6,4,6,5,20.6124138585042,20.3258298075765,-2.92354138370522e-20,0.999999999832321,1
NA,NA,NA,NA,NA,NA,NA,20.6510533764379,19.8204320923795,-0.63013391649714,0.00833398305623027,0.0270713672586669
"P49756",14,17,16,14,14,18,20.9020315778759,20.7682699876932,5.30720946647579e-21,0.999999999929914,1
"P53621",30,30,32,32,28,29,21.0951194781109,20.9865413308799,0.0543053666756035,0.253174912288213,0.473046734119274
"Q99986",8,8,9,6,9,9,21.5007387186923,21.4887658835847,0.191515486177419,0.0832837188006931,0.191955163308509
"Q96KP1",NA,7,5,NA,6,5,20.8212890151293,20.8736770259846,0.102395535578746,0.451894428747497,0.762943798491164
"Q12962",2,2,2,3,2,3,20.7497306223698,20.5801249206789,4.53371604537256e-20,0.999999999725644,1
"O94826",10,10,11,13,10,12,20.9284966803623,20.7754672850848,5.57494760894234e-20,0.999999999360286,1
"Q14677",11,9,9,8,7,9,21.3292243417393,21.2110731008896,2.78926402833847e-20,0.999999999760356,1
"Q2NL82",14,14,12,15,15,14,20.7592998784057,20.6317752251985,5.23517950475364e-20,0.999999999343958,1
"Q9NSI2",5,NA,4,4,5,4,20.5510267838417,20.5004454487772,0.0833847413382703,0.239859003540109,0.453836205779891
"P34913",7,5,5,5,3,6,19.7175740748876,19.9812901734239,0.504313365611086,0.000433749968222374,0.00206631178090411
"Q9HC35",6,6,7,5,6,7,21.0041606051932,20.8565314165675,5.74183991047271e-20,0.999999999773906,1
"Q08378",8,7,7,8,8,13,19.4300770855345,19.1579245514521,3.718825547388e-16,0.999999970931983,1
"P49137",NA,4,NA,NA,NA,NA,18.1751112116335,18.0242887063735,2.48008491014098e-20,0.999999999862409,1
"A5YKK6",26,26,30,33,31,32,20.5691915142027,20.5643032758641,0.141655055363214,0.0387344478266596,0.100235253781675
"P48556",4,7,6,5,6,5,21.4456883009791,21.1907826693561,-4.34209584341786e-20,0.999999999542289,1
"P16603",18,20,16,9,9,12,20.9837235577496,19.9170228830994,-0.833748517704369,3.31124299484159e-20,1.32656672480841e-18
"Q01581",16,15,19,14,19,17,21.9957558747372,22.0078145535453,0.224491459123167,0.000103428071138038,0.000581244288421095
"P32614",17,15,16,10,9,10,21.5483546717412,20.4913162666444,-0.901126001322473,6.21094309787987e-17,1.94733319193853e-15
"Q9UHB6",NA,NA,5,7,9,10,20.1789624865206,20.1126556427597,0.0721972277925655,0.272232324193263,0.502150325635945
"P08670",22,28,27,26,24,25,23.6114865291541,23.5725284352697,0.101171629089294,0.0867987442634461,0.198628304504491
"P53551",NA,4,4,3,NA,3,21.050789431611,20.0239501807796,-0.83040052890387,1.61017421017503e-06,1.28479875774547e-05
"O00567",12,7,9,10,13,10,20.7423276584157,20.507831027859,-7.44493062200416e-21,0.999999999879991,1
"P41743",NA,NA,4,NA,NA,3,19.48491820593,19.539463291266,0.0713889222619759,0.522499668761814,0.86295464903719
"P30622",NA,6,4,5,NA,9,19.5751603094572,19.5447967780069,4.11893562128256e-20,0.999999999741353,1
"P16930",10,15,14,10,11,13,22.1546759008137,22.1028856575842,0.123346832570634,0.0136747327007421,0.0411740777403868
"Q71RC2",12,11,14,11,9,14,20.3039738010546,19.9874768366943,-3.51135709064678e-20,0.999999999764457,1
"Q06406",2,2,3,NA,NA,2,20.6469851471418,19.7319890752399,-0.660318840682157,0.00281627068342319,0.0106051341858149
"Q9NUL3",NA,3,9,8,NA,9,20.108980625737,20.0667923711092,0.0750939593007527,0.352915619628542,0.621290878741854
NA,NA,NA,NA,NA,NA,NA,19.3464172261333,20.2438507810569,0.70123212667509,0.00526290918761692,0.018115586577185
"P14747",7,NA,5,NA,NA,NA,19.7734480269561,18.7232876914753,-1.03269440280375,1.43467935997884e-07,1.35019008608775e-06
"Q5SW79",10,12,8,15,9,13,19.355104737613,19.2639784328833,5.98366749212907e-20,0.999999999404012,1
"P61225",NA,2,1,2,1,2,20.5920169702191,20.8792558178621,0.455967410918169,0.0192604829505853,0.0550613112695373
"Q12480",NA,5,4,NA,NA,NA,19.5822508628002,18.8142599213117,-0.56389567119881,0.000604875049010953,0.00276069949188623
"O43660",10,10,11,13,11,12,20.1801754165596,20.0429351786291,9.79423846035268e-17,0.999999979938947,1
"Q8IY33",NA,NA,7,5,NA,3,20.0735594361721,19.7520257601234,-3.9210133819552e-20,0.999999999751121,1
"P05362",NA,NA,4,NA,NA,1,20.5864288312294,21.0853792277004,-2.7780841006567e-20,0.999999999963257,1
"Q8TEA8",NA,2,1,2,2,3,20.4976416963251,20.4660627196131,0.17157761280336,0.3632710961699,0.634679271291386
"P13073",8,5,7,8,8,10,21.7343578075899,21.921229497651,0.23954794373296,0.037513434833512,0.0977042914467409
"Cont_P01017",4,NA,5,5,3,3,19.6124267270261,19.5796965337131,1.28255599423212e-19,0.999999999396133,1
"Q01813",21,18,15,19,15,17,21.4130194434897,21.3720194120273,0.076658448496437,0.256914953125343,0.478904927130774
"Q7L014",30,32,33,36,35,36,21.0244903707947,20.9212158277934,0.0775864816948883,0.0579210889533393,0.140871316261304
"P08397",13,12,15,14,13,13,21.4987901138775,21.3766445059506,0.00442087597416958,0.822186811952339,1
"P07806",26,26,30,24,18,20,22.0129660526417,20.9661890924479,-0.898671897536811,1.88272039739003e-26,1.48786492774562e-24
"P22695",12,15,15,18,16,15,21.8822420608445,21.8898925570376,0.15006830590712,0.0846941394595105,0.194351825991216
"P62993",7,6,7,6,7,5,22.4878134153567,22.3929524011374,6.39667564300747e-20,0.999999999396085,1
"Q16698",10,11,12,12,9,10,21.7819439737737,21.7403405445837,7.24130702033493e-20,0.99999999943484,1
"P22202",NA,4,4,2,NA,NA,21.4430648260666,20.4133370388027,-0.740378304041069,5.51629766466206e-06,3.9680201031715e-05
"P30656",NA,3,3,3,NA,4,21.6878889635064,20.489095403084,-1.00821129795805,1.52748521919562e-05,9.95713246275656e-05
"Q9BWF3",4,3,3,4,3,3,22.2191775506905,22.1983505452952,5.81914300901171e-17,0.999999985930889,1
"Q5VW32",NA,4,NA,3,NA,4,20.3357878793413,20.9331940985283,0.588517324386014,0.00542586612614771,0.0185689025839011
"Q9H9Q2",NA,4,2,4,NA,2,20.3619796918187,20.4132380012288,4.62778722910384e-20,0.999999999738249,1
"Q06830",19,18,21,20,19,21,24.5543001885746,24.5448037984078,0.186120310673469,0.000533764450319954,0.00247929719315283
"P32119",12,9,10,11,10,9,23.9312169416931,23.7873506490218,3.50985254505639e-20,0.999999999562536,1
"Q07505",NA,3,4,NA,NA,2,20.1885092994181,18.9464360119341,-1.14812172907568,4.07763024712132e-08,4.13424409413759e-07
NA,NA,NA,NA,NA,NA,NA,19.5506372303498,19.6766210230573,0.298475584372074,0.129809199113639,0.27694869441072
"O75874",9,12,11,12,12,9,21.6864012200768,21.5534069397505,1.41072565658927e-20,0.999999999788762,1
"Q00402",11,11,10,5,11,NA,20.4889966640886,19.5498103487567,-0.737578284967325,1.05284695276455e-12,1.94675450977522e-11
"P15254",NA,NA,NA,7,NA,11,17.634506777503,19.1122077452554,1.55469227225206,6.21710722775379e-05,0.000364867666296151
"Q96Q11",9,9,6,10,8,9,20.6915159808498,20.6585231705141,3.17035481193321e-20,0.99999999986075,1
"P21954",6,10,12,5,8,8,22.064153879518,21.0142721552758,-0.884685096353029,9.44385525248086e-19,3.51494199687497e-17
"Q96G74",5,NA,3,3,2,NA,19.6637794416326,19.4552579066202,-1.65372804569464e-18,0.999999998259146,1
"O75157",2,3,3,3,3,4,19.9121135160045,19.7194277953095,2.59280440213533e-20,0.999999999878106,1
"P22059",11,13,12,13,15,12,21.0196001165747,20.9204693835362,2.7949047982971e-21,0.99999999995622,1
"Q99436",9,9,12,12,12,11,21.6917562576422,21.3678568296986,-3.78871259497286e-20,0.999999999534032,1
NA,NA,NA,NA,NA,NA,NA,20.0752539848931,19.9790033660251,1.14776017761271e-20,0.999999999964555,1
"P76177",NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA
"Q6NZI2",8,8,9,8,10,8,21.2872635815479,21.2699667895282,0.174910063122082,0.142359795899147,0.297164629453503
"P31942",11,11,14,14,12,15,20.6665388022337,20.5920863650522,0.0896217919135767,0.168757378032477,0.340525118527234
"P55795",8,6,7,8,8,6,20.7838057562359,20.603270525049,1.63070852104584e-20,0.999999999804635,1
"Q8IYB8",11,7,10,7,9,14,20.1075289365206,20.0579203974503,0.0655623979166096,0.177054080020076,0.35453835044631
"O95478",4,4,7,5,NA,6,21.0839391727189,21.1317285000033,0.240438647756563,0.0125992743946438,0.0386007509201807
"O14776",16,17,17,18,16,20,21.2335450080185,21.0489736080406,0.0659140821056277,0.166020053923072,0.336059540730598
"P53330",NA,NA,2,NA,NA,NA,20.3997064043677,19.265987086908,-1.04431002472838,0.000204774065130869,0.00106908740428958
"Q9NTZ6",14,16,17,14,16,17,20.991414853983,20.9492090886643,0.113812251481417,0.0202854080301838,0.0575351617139285
"O43684",15,15,15,17,16,12,20.8997484871564,20.8837727597186,0.134632072660794,0.0332263634353502,0.0882111783978534
"P0A6K6",NA,NA,NA,12,14,11,18.9143708522896,20.2922044980994,1.56117697880548,8.61681075567425e-09,9.86317088283428e-08
"Q9UKJ3",NA,NA,2,NA,NA,NA,19.0927765979822,18.5204464873172,-3.92464735600819e-06,0.999489763162125,1
"P23291",6,2,4,NA,NA,NA,19.7941471508702,18.7312973462162,-0.999711353276446,4.11991384470008e-09,4.87044732993335e-08
"O00566",8,7,7,7,7,11,21.0951509678155,21.0611326411881,0.139253606938387,0.0426740801515771,0.108980419829326
"Q96KG9",8,7,6,8,5,8,19.8632710279646,19.9262124024845,0.0903671836516575,0.293036392138414,0.533157781093886
"P23921",19,17,15,18,19,19,21.2529834352908,21.2938803574115,0.147599670526015,0.00987705955533669,0.0313081080080974
"O00203",9,6,7,10,6,9,20.8849585754111,20.4097203068069,1.73445616367764e-20,0.99999999992855,1
"P09734",5,5,5,NA,3,2,19.690904926087,18.6716862307867,-0.919983358737194,0.000526439915826027,0.0024511960245362
"P0A7W1",NA,NA,NA,4,3,5,18.6165311083326,20.7996921989452,2.44965214342816,3.10670159621602e-08,3.22348228571407e-07
"O14787",6,5,4,7,5,8,19.9952847594469,20.2665969987493,0.196350815422637,0.0566801374873652,0.138591699155544
"Q96AG4",NA,4,6,6,6,7,21.5038888844958,21.5855517019154,0.0269051150622872,0.572965856376356,0.936385276327251
"P60422",NA,NA,NA,10,12,11,19.07718085982,20.8384204705038,1.8759309207863,9.26367355196457e-08,8.98937946009616e-07
NA,NA,NA,NA,NA,NA,NA,18.7381106810611,19.3091203843691,4.09991837341181e-19,0.999999999280456,1
"Q07362",3,3,3,NA,2,NA,20.1312557699621,19.361553074928,-0.727946735773662,2.98681684084602e-05,0.000184227238565213
"P17695",5,5,6,5,3,NA,21.8862109435302,20.9426732211855,-0.79030132222296,4.05742720754268e-05,0.000246392605898039
"P37898",10,8,9,7,4,7,20.3499607736758,19.4786723690541,-0.697418836015845,3.82216204418784e-06,2.84150165372676e-05
"Q99873",14,12,14,10,10,13,22.0255994037774,21.9702086413626,0.189906696674797,0.0146820778145074,0.0437053183239902
"P29311",4,4,4,4,4,4,24.2542298739576,23.0699037710258,-0.966174496836466,0.000152991325353849,0.000825637938228585
"P23639",8,5,8,2,2,6,21.4185090713781,20.3603589814933,-0.861369378826378,3.8455517191483e-08,3.93350848719265e-07
"P37296",NA,NA,2,NA,NA,NA,19.9424634894426,19.0318296130286,-0.706128033972397,0.00295660084671376,0.0110327492139015
"P34730",3,3,3,3,3,2,24.1782078955717,23.0439726703854,-0.991440042357383,2.49408398592313e-09,3.06135542867884e-08
"Q03769",NA,NA,5,NA,NA,NA,19.6704257549209,18.8771506146761,-0.7700424243803,9.17343793770664e-05,0.000520881530143992
"P04840",21,21,18,16,14,13,24.0909434924894,23.0554693509572,-0.824336605893911,1.95026091396816e-29,1.87517586878039e-27
"P54198",NA,7,4,9,NA,3,20.2035974950467,20.320945329222,0.304869371538646,0.0562829178958004,0.13769981057713
"P26783",12,11,11,10,10,7,24.6226229042218,23.545904719185,-0.62713565372433,0.00583752197529894,0.0197170165547421
"P27816",27,31,29,28,31,28,22.1196554568315,22.0062959470471,0.104035930456819,0.00591303526421253,0.0199170744835954
"P0AFG0",NA,NA,NA,2,2,3,19.7948825308797,21.2806878124999,1.76258973090336,4.83475948754707e-05,0.000289365741046116
"P60842",17,16,17,16,15,20,22.0876898053926,21.9752710449651,0.0470226950293883,0.367301230977486,0.639396741553748
"P61960",4,5,3,3,4,3,21.4210899784389,21.4499552152901,0.144515587464519,0.164175476212255,0.333378501326469
"Q9NNW5",NA,4,8,6,NA,8,18.9334469846896,19.0934745138725,0.153747954988965,0.384841963802203,0.665713130187379
"P00519",7,5,8,12,NA,7,19.8225160836466,19.9003441063154,0.133729484003466,0.155790931568145,0.319328742090005
"Q13617",8,12,11,8,10,13,19.520998845539,19.4536497796767,1.40646191208195e-11,0.999996452728722,1
"P32379",NA,7,7,7,4,5,21.3976149383073,20.2993263072036,-0.898378364078201,5.17384721231347e-05,0.000308028117315133
"P51659",20,15,20,17,18,18,21.1121599555701,21.0900465649105,0.114154733386446,0.108174349369054,0.238554213115472
"P28274",7,6,8,NA,NA,NA,20.6551729211672,19.4690603747929,-1.01967894912947,2.61445126475613e-09,3.20228648543059e-08
"Q13492",10,13,13,10,10,13,22.0662280551996,22.1056345861145,0.0938109617529619,0.135334762015692,0.28609243021932
"Q15003",16,12,12,14,13,18,20.7061674158719,20.621016769218,0.120874680581783,0.111307161348354,0.244063479216517
"Q96S44",NA,NA,3,NA,3,NA,20.2961358778172,20.2832643787526,3.96486240358074e-20,0.999999999833979,1
"P38353",NA,5,5,4,NA,4,21.4810983998289,20.6532520003182,-0.714197704748524,0.0202243654959601,0.0574184864892686
"P25491",14,12,13,13,11,8,22.5196015313844,21.3383336687569,-0.898439245929184,2.77300472726166e-19,1.06649761810483e-17
"P41805",9,13,10,8,10,7,22.1885999607161,20.7897370986219,-1.06756175340175,0.000175041521184784,0.000928138360032186
"P39931",NA,4,3,4,NA,NA,20.6967340323984,19.7018075727611,-0.827704478770064,2.55815810737317e-06,1.97299654029891e-05
"Q9H8H2",NA,NA,NA,1,NA,1,18.2114624237673,18.598695238769,0.482703326185643,0.0407179932485062,0.104586866896987
"P50552",9,12,12,10,12,13,21.6371505896562,21.312069925095,-1.38270420157835e-20,0.999999999917201,1
"Q99216",NA,3,NA,NA,NA,NA,19.5729195855904,18.7333320429756,-0.685488600664152,0.00589636257541171,0.0198924653202048
"P0A6P9",5,7,7,10,12,12,20.553617873943,22.4960213803457,2.09555770235501,4.72941295666984e-21,2.13156119898658e-19
"Q9NP92",NA,4,2,5,5,4,20.3435947387267,20.3609643316735,0.0537320063979275,0.458336950895266,0.772013392617458
"P08839",NA,NA,2,9,6,7,19.3639550398703,20.7881270515522,1.47427951727004,1.59468964630953e-07,1.49104774223009e-06
"Q9NPQ8",8,9,10,8,10,10,20.0332072577489,20.1552568633171,0.264568848645343,0.000285987669419896,0.00143341691128008
"P33338",5,8,6,7,NA,4,20.4930713414486,19.3195634760729,-0.879449803146157,2.37855768813873e-06,1.84682359392629e-05
"P05023",11,13,14,10,13,11,21.8597544804419,21.8855835645574,0.165828626179922,0.00125175748122807,0.00521023730822852
"P43686",14,14,17,17,17,16,21.8912195085835,21.9184234152365,0.232431536473261,0.0240840024284499,0.0667342026943937
"Q96IU4",7,6,5,6,6,6,21.5607085659402,21.5589795162957,0.193911455789547,0.00979439573247529,0.0310650940566721
"P11412",20,12,17,13,13,13,20.9723700183272,19.9604990994081,-0.84269117438674,2.05523703601766e-12,3.65946372246477e-11
"Q8NCE2",NA,2,2,NA,NA,2,18.610859747516,19.0237073304068,0.158062175170603,0.292923054892137,0.533157781093886
"Q641Q2,Q9Y4E1",NA,5,4,3,NA,NA,19.6440057769908,19.6763002659947,0.159831302285341,0.141412307574025,0.295475408328341
"Q9NVE7",NA,4,5,8,7,9,19.8988773795333,20.0962008069957,0.183281744071074,0.0722240142276769,0.169996057967959
"P62380",NA,2,2,2,2,2,19.6377558222773,19.6129726053272,1.46928486360759e-19,0.999999999460434,1
"P07711",NA,NA,NA,NA,NA,1,19.320295510532,18.9115147028736,-5.8221613121592e-20,0.999999999863257,1
"P0A8V2",NA,NA,NA,16,16,22,18.8899877683402,20.5683308597489,1.9036845398157,7.66333264665137e-32,9.02240123235342e-30
"Q9BQE3",7,7,8,7,7,7,22.492821894355,22.3640270320018,0.146015591539062,0.122252196763591,0.263161538481028
"P09104",5,4,5,5,5,4,20.2459648351526,20.4634600652299,0.382456305739225,0.00926088583999811,0.0296976378048633
"P62906",7,10,10,11,8,10,23.5381690509535,23.461143119453,4.06767176586054e-10,0.999958300785948,1
"P37095",NA,NA,NA,4,4,3,18.8811923523659,20.6264800917895,1.81257894044108,3.19412722172549e-10,4.47255338401319e-09
"O60231",NA,8,7,9,8,15,20.1338881389865,20.2283596509149,0.282740918559108,0.0038560916178443,0.0138258499337127
"Q9NQR4",6,5,6,3,6,5,19.9039446305057,20.0344334963056,0.32129813674664,0.000259835675269286,0.0013137528576937
"Q99848",9,10,8,10,10,10,22.7483425969792,22.6388744064588,5.27052070952036e-11,0.999987291329092,1
"Cont_A0A3Q1M3L6",14,17,12,13,18,12,22.710081996207,22.6073725395935,0.064573086188111,0.221843187270049,0.425469862819453
"P52732",11,18,18,15,22,23,20.6490382698742,20.7037521250525,0.134201235281387,0.0226965148638079,0.0633460059261286
"P17709",21,23,21,12,14,18,23.0393386483556,21.928092930601,-0.827018432497237,2.30900143909047e-17,7.56853937620051e-16
"O15541",NA,1,2,1,1,1,20.277129954365,20.3890898598953,1.77323342232288e-19,0.999999999411963,1
"P39076",7,9,9,3,6,7,21.2000413957797,20.3417049967184,-0.883115383240742,5.11173927141912e-08,5.09319928442433e-07
"P48015",8,7,7,4,2,2,20.4838156871491,19.5050334969107,-0.831174691148888,7.18738873051898e-06,5.05043186192009e-05
"Cont_P12763",15,11,10,13,15,13,22.3246234271027,22.2417526692335,0.106957222738913,0.0229675484252302,0.0640095588720546
"Q13190",NA,1,NA,NA,NA,1,19.1253657731745,19.1459869210685,1.47337896279867e-20,0.999999999940118,1
"Q9UL45",NA,NA,NA,NA,1,NA,20.4153202486687,19.7818019448855,-2.08715239428874e-19,0.999999999672125,1
"Q9BRU9",NA,NA,NA,4,NA,NA,20.3507366914139,20.4472149106733,0.0503226611511272,0.526816736990321,0.86905778967944
"Q7L5Y9",NA,3,3,3,3,4,19.9929352740579,19.8705111240568,1.82367558004382e-20,0.999999999844553,1
"Q14C86",21,23,21,25,23,23,20.7315077518123,20.7513947578157,0.175575482887983,0.000584605415860715,0.00268091307162199
"Q8IXH7",NA,5,2,5,4,6,20.3575266130787,20.4377149602846,1.22862276210856e-08,0.999743383620551,1
"P54727",8,9,9,9,10,11,21.9668358939046,21.8745509352846,2.4465451824245e-20,0.999999999744516,1
"P32628",7,8,5,5,9,7,21.6878410844188,20.7235231564381,-0.80775998315119,4.24165249302483e-14,9.19928317002266e-13
"Q06210",21,21,18,20,21,21,21.596146452655,21.5882416291743,0.123968586862745,0.107299078089255,0.236805042653754
"Q9UHY1",5,6,3,6,6,5,20.7605664346306,20.8485713146111,2.75257853397547e-11,0.999989891292166,1
"Q96CW5",NA,NA,NA,3,NA,NA,18.2836863130166,18.7778236628016,0.15571710354997,0.499457534995376,0.829887822404471
"Q96C23",NA,4,5,5,5,5,21.5627037771063,21.4624021153238,1.78051123733853e-11,0.999990318755336,1
"P40825",30,28,29,16,21,21,21.8183465272616,20.7681280556398,-0.851531868635868,1.7291539828623e-29,1.6995779807137e-27
"Q12109",7,8,7,NA,NA,7,21.0191106936547,19.8635388608453,-0.900208007649191,1.04593211433636e-07,1.00399041058344e-06
"Q96P48",5,NA,9,NA,7,7,19.9656079032977,20.0575274742212,0.264175194946839,0.0662668241814214,0.158037746466565
"Q8N6R0",10,10,12,9,11,12,20.0435471355153,20.18257623556,0.146780721975355,0.260861649263096,0.485142119470922
"Cont_P81948,P68366",4,4,4,4,4,4,22.1564430526718,22.1699508746181,0.181846794360486,0.169040699818626,0.340739272275909
"O94874",10,10,7,12,11,9,19.8626569621111,20.0750755278889,0.406413429867587,0.0033840417893724,0.0123482207987915
"Q9NWV8",4,NA,5,4,5,4,19.949327476257,20.2893789247378,0.262465790237921,0.155153174569419,0.318306779548712
"Q14376",5,5,5,6,8,4,20.5919728777976,20.5872349860306,0.156226775279589,0.139191596210267,0.29263714232399
"Q9ULA0",10,8,8,8,10,10,19.4556456241516,19.6809945087462,0.377662205566461,0.00240646758430055,0.00924910825704855
"P61513",5,5,3,4,5,3,22.5319243423114,22.2859073027162,1.33402006840688e-17,0.999999997147685,1
"O95218",11,10,10,11,13,7,21.4812292111688,21.3758066064979,5.35771547124246e-21,0.999999999899268,1
"Q8NBF6",NA,NA,2,NA,NA,NA,19.8102623441636,19.6553236153029,1.6500117574615e-18,0.999999999659777,1
"Q3E841",NA,NA,5,3,NA,5,23.0905047518803,22.2669380386975,-0.229738853617409,0.0690208817585525,0.1635242163717
"Q13596",7,7,8,6,9,13,20.8530223066149,20.8488929050079,0.063738477760209,0.427771941412588,0.72711147024432
